,file name,label,vanti,train \ test
2879,U8KR4_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-04_20-49-18.BMP,0,0,0
2880,U8KR4_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-04_20-49-18.BMP,0,0,0
2881,U8KR4_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-04_20-49-18.BMP,0,0,1
2882,U8KR4_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-04_20-49-18.BMP,0,0,0
2883,U8KR4_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-04_20-49-18.BMP,0,0,1
2884,U8KR4_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-04_20-49-18.BMP,0,0,0
2885,U8KXO_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-28_19-04-58.BMP,0,0,1
2886,U8KXO_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-28_19-04-58.BMP,0,0,1
2887,U8KXO_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-28_19-04-58.BMP,0,0,0
2888,U8KXO_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-28_19-04-58.BMP,0,0,1
2889,U8KXO_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-28_19-04-58.BMP,0,0,1
2890,U8KYG_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-13_04-20-24.BMP,0,0,1
2891,U8KYM_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-29_10-47-29.BMP,0,0,0
2892,U8KYM_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-11-29_10-47-29.BMP,0,0,0
2893,U8KYQ_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-02_23-21-44.BMP,0,0,0
2894,U8KYQ_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-02_23-21-44.BMP,0,0,0
2895,U8KYQ_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-02_23-21-44.BMP,0,0,0
2896,U8KYQ_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-02_23-21-44.BMP,0,0,1
2897,U8KYQ_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-02_23-21-44.BMP,0,0,0
2898,U8KYQ_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-02_23-21-44.BMP,0,0,0
2899,U8L2S_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-06_23-05-46.BMP,0,0,0
2900,U8L2S_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-06_23-05-46.BMP,0,0,0
2901,U8L2S_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-06_23-05-46.BMP,0,0,0
2902,U8L4U_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-09_19-51-34.BMP,0,0,1
2903,U8L7M_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-11-29_02-07-47.BMP,0,0,0
2904,U8L7M_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-29_02-07-47.BMP,0,0,1
2905,U8L8K_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-01_17-04-13.BMP,0,0,0
2906,U8L8O_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY17_2020-12-20_11-05-32.BMP,0,0,0
2907,U8L8O_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-19_12-50-34.BMP,0,0,0
2908,U8L8O_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY17_2020-12-20_11-05-32.BMP,0,0,0
2909,U8L8O_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-19_12-50-34.BMP,0,0,0
2910,U8L8O_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY17_2020-12-20_11-05-32.BMP,0,0,0
2911,U8L8O_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-19_12-50-34.BMP,0,0,0
2912,U8L9A_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-06_22-38-13.BMP,0,0,0
2913,U8L9A_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-06_22-38-13.BMP,0,0,1
2914,U8L9A_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-06_22-38-13.BMP,0,0,1
2915,U8L9A_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-06_22-38-13.BMP,0,0,1
2916,U8L24_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-06_01-39-03.BMP,0,0,0
2917,U8L24_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-06_01-39-03.BMP,0,0,1
2918,U8L24_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-06_01-39-03.BMP,0,0,0
2919,U8L24_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-06_01-39-03.BMP,0,0,1
2920,U8L70_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-08_01-35-02.BMP,0,0,0
2921,U8L70_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-08_01-35-02.BMP,0,0,0
2922,U8L70_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-08_01-35-02.BMP,0,0,0
2923,U8L70_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-08_01-35-02.BMP,0,0,1
2924,U8L70_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-08_01-35-02.BMP,0,0,0
2925,U8L70_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-08_01-35-02.BMP,0,0,0
2926,U8L70_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-08_01-35-02.BMP,0,0,0
2927,U8LEI_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-22_09-27-57.BMP,0,0,0
2928,U8LEI_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-22_09-27-57.BMP,0,0,0
2929,U8LEI_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-22_09-27-57.BMP,0,0,1
2930,U8LEI_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-22_09-27-57.BMP,0,0,0
2931,U8LEI_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-22_09-27-57.BMP,0,0,0
2932,U8LEI_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-22_09-27-57.BMP,0,0,0
2933,U8LEI_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-22_09-27-57.BMP,0,0,0
2934,U8LEI_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-22_09-27-57.BMP,0,0,1
2935,U8LEI_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-22_09-27-57.BMP,0,0,1
2936,U8LEO_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-11-23_22-37-03.BMP,0,0,0
2937,U8LEO_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-23_22-37-03.BMP,0,0,0
2938,U8LEO_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-11-23_22-37-03.BMP,0,0,0
2939,U8LEO_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-23_22-37-03.BMP,0,0,0
2940,U8LEO_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-23_22-37-03.BMP,0,0,1
2941,U8LEO_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-23_22-37-03.BMP,0,0,0
2942,U8LHE_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-18_13-39-49.BMP,0,0,1
2943,U8LHE_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-18_13-39-49.BMP,0,0,0
2944,U8LHE_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-18_13-39-49.BMP,0,0,1
2945,U8LHK_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-21_01-03-37.BMP,0,0,0
2946,U8LHK_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-21_01-03-37.BMP,0,0,0
2947,U8LHK_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-21_01-03-37.BMP,0,0,1
2948,U8LHK_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-21_01-03-37.BMP,0,0,0
2949,U8LIK_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-12_20-56-23.BMP,0,0,0
2950,U8LIK_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-12_20-56-23.BMP,0,0,0
2951,U8LIK_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-12_20-56-23.BMP,0,0,0
2952,U8LIO_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-12_17-49-04.BMP,0,0,1
2953,U8LIO_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-12_17-49-04.BMP,0,0,0
2954,U8LIO_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-12_17-49-04.BMP,0,0,0
2955,U8LIO_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-12_17-49-04.BMP,0,0,1
2956,U8LIW_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-11-08_09-44-48.BMP,0,0,1
2957,U8LIW_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-11-08_09-44-48.BMP,0,0,0
2958,U8LKK_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-11-09_20-34-20.BMP,0,0,0
2959,U8LKO_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY17_2020-11-09_10-03-14.BMP,0,0,0
2960,U8LLM_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-06_00-20-21.BMP,0,0,0
2961,U8LLM_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-06_00-20-21.BMP,0,0,0
2962,U8LLM_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-06_00-20-21.BMP,0,0,1
2963,U8LLM_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-06_00-20-21.BMP,0,0,0
2964,U8LLQ_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-01_11-06-46.BMP,0,0,1
2965,U8LLQ_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-01_11-06-46.BMP,0,0,0
2966,U8LLY_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-27_07-27-06.BMP,0,0,0
2967,U8LLY_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-27_07-27-06.BMP,0,0,1
2968,U8LLY_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-11-27_07-27-06.BMP,0,0,0
2969,U8LLY_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-27_07-27-06.BMP,0,0,0
2970,U8LNM_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-11-29_03-34-32.BMP,0,0,1
2971,U8LNM_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-29_03-34-32.BMP,0,0,1
2972,U8LOM_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY17_2020-11-07_20-40-32.BMP,0,0,0
2973,U8LOM_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY17_2020-11-07_20-40-32.BMP,0,0,0
2974,U8LPC_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-03_00-12-53.BMP,0,0,0
2975,U8LPC_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-03_00-12-53.BMP,0,0,0
2976,U8LPS_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-11-09_07-35-00.BMP,0,0,0
2977,U8LQM_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-11-07_10-36-40.BMP,0,0,0
2978,U8LQM_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-07_10-36-40.BMP,0,0,0
2979,U8LQM_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-07_10-36-40.BMP,0,0,0
2980,U8LQM_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-07_10-36-40.BMP,0,0,1
2981,U8LQM_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-07_10-36-40.BMP,0,0,0
2982,U8LR8_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-30_01-23-03.BMP,0,0,0
2983,U8LRK_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-11-08_00-54-49.BMP,0,0,0
2984,U8LRK_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-08_00-54-49.BMP,0,0,1
2985,U8LRK_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-08_00-54-49.BMP,0,0,0
2986,U8LRK_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-11-08_00-54-49.BMP,0,0,1
2987,U8LRM_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-27_23-10-35.BMP,0,0,1
2988,U8LRM_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-27_23-10-35.BMP,0,0,0
2989,U8LRM_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-27_23-10-35.BMP,0,0,0
2990,U8LRM_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-27_23-10-35.BMP,0,0,0
2991,U8LRM_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-27_23-10-35.BMP,0,0,0
2992,U8LRM_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-11-27_23-10-35.BMP,0,0,0
2993,U8LRM_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-11-27_23-10-35.BMP,0,0,1
2994,U8LSO_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-11-06_12-06-32.BMP,0,0,1
2995,U8LSO_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-06_12-06-32.BMP,0,0,0
2996,U8LSS_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-28_03-16-32.BMP,0,0,0
2997,U8LSS_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-11-28_03-16-32.BMP,0,0,0
2998,U8LSU_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-29_01-19-05.BMP,0,0,0
2999,U8LSU_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-29_01-19-05.BMP,0,0,0
3000,U8LSU_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-11-29_01-19-05.BMP,0,0,0
3001,U8LSU_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-29_01-19-05.BMP,0,0,0
3002,U8LSU_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-29_01-19-05.BMP,0,0,0
3003,U8LSU_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-11-29_01-19-05.BMP,0,0,1
3004,U8LTO_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-11-27_22-07-53.BMP,0,0,0
3005,U8LTO_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-27_22-07-53.BMP,0,0,0
3006,U8LTQ_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-11-23_23-33-30.BMP,0,0,1
3007,U8LTQ_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-23_23-33-30.BMP,0,0,0
3008,U8LTQ_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-11-23_23-33-30.BMP,0,0,0
3009,U8LTS_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-09_07-35-25.BMP,0,0,1
3010,U8LTS_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-09_07-35-25.BMP,0,0,0
3011,U8LU6_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-06_04-13-15.BMP,0,0,0
3012,U8LU8_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY17_2020-11-09_10-19-50.BMP,0,0,0
3013,U8LU8_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-09_07-51-00.BMP,0,0,0
3014,U8LU8_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY17_2020-11-09_10-19-50.BMP,0,0,0
3015,U8LUA_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-25_19-09-10.BMP,0,0,0
3016,U8LUA_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-11-25_19-09-10.BMP,0,0,1
3017,U8LUA_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-11-25_19-09-10.BMP,0,0,1
3018,U8LUO_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-11-20_23-43-48.BMP,0,0,0
3019,U8LUO_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-20_23-43-48.BMP,0,0,0
3020,U8LUO_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-11-20_23-43-48.BMP,0,0,0
3021,U8LUS_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-29_00-23-34.BMP,0,0,0
3022,U8LVS_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-02_23-35-52.BMP,0,0,0
3023,U8LXA_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-21_00-37-23.BMP,0,0,0
3024,U8LXA_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-21_00-37-23.BMP,0,0,0
3025,U8LXA_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-21_00-37-23.BMP,0,0,0
3026,U8LXA_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-21_00-37-23.BMP,0,0,0
3027,U8LXA_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-21_00-37-23.BMP,0,0,0
3028,U8LXA_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-21_00-37-23.BMP,0,0,0
3029,U8LXO_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY17_2020-11-29_09-26-21.BMP,0,0,0
3030,U8LXO_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-29_03-07-16.BMP,0,0,1
3031,U8LXO_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-29_03-07-16.BMP,0,0,0
3032,U8LXO_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-11-29_03-07-16.BMP,0,0,0
3033,U8LXS_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-09_14-49-28.BMP,0,0,1
3034,U8LXS_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-09_14-49-28.BMP,0,0,0
3035,U8LXS_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-11-09_14-49-28.BMP,0,0,0
3036,U8LXS_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-11-09_14-49-28.BMP,0,0,0
3037,U8LY0_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-11-26_13-10-44.BMP,0,0,0
3038,U8LY0_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-26_13-10-44.BMP,0,0,1
3039,U8LY0_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-11-26_13-10-44.BMP,0,0,1
3040,U8LY2_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-11-29_03-00-22.BMP,0,0,1
3041,U8LY2_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-29_03-00-22.BMP,0,0,0
3042,U8LY2_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-29_03-00-22.BMP,0,0,1
3043,U8LY2_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-29_03-00-22.BMP,0,0,1
3044,U8LY2_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-11-29_03-00-22.BMP,0,0,1
3045,U8LYO_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-01_23-30-02.BMP,0,0,0
3046,U8LYU_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-20_02-21-21.BMP,0,0,0
3047,U8LYU_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-20_02-21-21.BMP,0,0,1
3048,U8LYU_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-20_02-21-21.BMP,0,0,0
3049,U8LYU_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-20_02-21-21.BMP,0,0,0
3050,U8LYY_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-03_01-24-30.BMP,0,0,0
3051,U8LYY_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-03_01-24-30.BMP,0,0,1
3052,U8LYY_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-03_01-24-30.BMP,0,0,0
3053,U8LYY_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-03_01-24-30.BMP,0,0,0
3054,U8LZG_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-29_03-46-53.BMP,0,0,0
3055,U8LZG_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-29_03-46-53.BMP,0,0,0
3056,U8LZG_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-29_03-46-53.BMP,0,0,0
3057,U8LZG_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-11-29_03-46-53.BMP,0,0,0
3058,U8LZI_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-24_08-36-59.BMP,0,0,0
3059,U8LZI_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-24_08-36-59.BMP,0,0,1
3060,U8LZI_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-24_08-36-59.BMP,0,0,1
3061,U8LZI_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-24_08-36-59.BMP,0,0,0
3062,U8LZI_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-24_08-36-59.BMP,0,0,0
3063,U8LZI_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-24_08-36-59.BMP,0,0,0
3064,U8LZO_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-07_13-10-21.BMP,0,0,0
