,file name,label,vanti
986,Y50RY_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-16_12-21-50.BMP,1,1
987,G1070_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-01-28_11-30-05.BMP,1,1
988,7QI8O_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-14_14-13-23.BMP,1,1
989,Y510O_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-10_05-45-39.BMP,1,1
990,9UHIY_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-11-04_20-18-30.BMP,1,1
991,9A0VW_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX12DY6SDX8SDY17_2020-09-20_14-03-38.BMP,1,1
992,7EIGO_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-03_08-22-34.BMP,1,1
993,7N0KQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-01-31_17-48-19.BMP,1,1
994,T10GG_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-29_00-03-03.BMP,1,1
995,Y50Y0_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-08-16_11-40-42.BMP,1,1
996,7N0JI_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-02-04_19-19-27.BMP,1,1
997,7QI8U_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-06_17-51-10.BMP,1,1
998,Y50XS_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-05_09-30-58.BMP,1,1
999,7QI8M_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-19_05-03-22.BMP,1,1
1000,Y511S_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-05-09_23-38-57.BMP,1,1
1001,Y50T6_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX7SDY17_2020-07-07_04-00-06.BMP,1,1
1002,Y50XY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-08-06_17-28-39.BMP,1,1
1003,4P0P6_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-19_19-34-01.BMP,1,1
1004,6U0OQ_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-11-02_23-27-51.BMP,1,1
1005,9A0V4_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-14_15-27-30.BMP,1,1
1006,T10GU_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-07-12_09-00-28.BMP,1,1
1007,Y50Z2_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-08-10_23-09-27.BMP,1,1
1008,8Y0KU_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-04-15_14-27-21.BMP,0,0
1009,8Y0KW_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-03-24_14-20-53.BMP,0,0
1010,Y511I_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-09-03_08-01-40.BMP,0,0
1011,9A0T8_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-03-13_05-32-04.BMP,0,0
1012,8Y0K8_HC_PL_MEAS_FIB_{MEASURE}_P006_DX7DY7SDX2SDY24_2020-10-23_16-43-58.BMP,0,0
1013,T10GG_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-29_00-03-03.BMP,0,0
1014,1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX2SDY24_2020-10-25_01-53-36.BMP,0,0
1015,7EIGK_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-15_16-24-55.BMP,0,0
1016,4P0RK_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-11_03-41-57.BMP,0,0
1017,8Y0K8_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX8DY11SDX2SDY13_2020-10-23_16-43-58.BMP,0,0
1018,1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX2SDY13_2020-10-25_01-53-36.BMP,0,0
1019,9A0SM_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-02-06_22-35-29.BMP,0,0
1020,2CICQ_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-07-24_15-21-44.BMP,0,0
1021,G1070_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-01-28_07-42-25.BMP,0,0
1022,5D0IM_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-02-07_01-06-55.BMP,0,0
1023,Y511C_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-29_01-40-49.BMP,0,0
1024,7N0K6_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2019-12-31_21-27-43.BMP,0,0
1025,Y50Z0_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-10_00-19-15.BMP,0,0
1026,3XI7K_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-04-19_10-52-02.BMP,0,0
1027,1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX8DY11SDX2SDY11_2020-10-28_18-05-00.BMP,0,0
1028,4P0RM_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-31_17-25-59.BMP,0,0
1029,Y50X6_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-06_04-51-17.BMP,0,0
1030,Y50WY_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-04_08-37-48.BMP,0,0
1031,6U0NW_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-11_12-23-35.BMP,0,0
1032,N606E_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-12-08_15-17-38.BMP,0,0
1033,Y50Z8_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-12-15_08-18-10.BMP,0,0
1034,G106U_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-05-25_11-23-10.BMP,0,0
1035,8Y0KU_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-04-15_14-27-21.BMP,0,0
1036,T10GE_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-04-29_11-45-49.BMP,0,0
1037,8FJ44_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-03-14_11-40-24.BMP,0,0
1038,9A0T6_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-03-13_11-24-20.BMP,0,0
1039,8Y0KG_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-02-19_04-57-29.BMP,0,0
1040,Y511Y_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-12-08_06-19-21.BMP,0,0
1041,Y50YI_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX7SDY17_2020-07-13_20-40-35.BMP,0,0
1042,S7012_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX6SDY17_2020-09-01_20-38-48.BMP,0,0
1043,N9HK4_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-03-31_22-27-28.BMP,0,0
1044,T10HK_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-16_14-47-16.BMP,0,0
1045,2CICQ_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-24_15-21-44.BMP,0,0
1046,9A0UY_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-04_05-34-10.BMP,0,0
1047,6U0NO_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-24_01-39-29.BMP,0,0
1048,7N0JE_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-01-27_23-15-20.BMP,0,0
1049,Y50X2_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-04_05-58-57.BMP,0,0
1050,8Y0KQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-02-04_19-41-16.BMP,0,0
1051,4P0RU_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-11-06_09-57-12.BMP,0,0
1052,S7012_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-09-01_07-56-15.BMP,0,0
1053,Y510I_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-03-06_12-14-00.BMP,0,0
1054,Y50YY_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-18_13-11-27.BMP,0,0
1055,N9HK6_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-03-29_13-00-50.BMP,0,0
1056,T10H2_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-04-28_03-34-16.BMP,0,0
1057,8Y0KW_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-03-24_14-20-53.BMP,0,0
1058,7N0N6_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-04_23-54-34.BMP,0,0
1059,Y50X6_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-06_04-51-17.BMP,0,0
1060,7N0MI_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-02-06_01-50-52.BMP,0,0
1061,Y50QQ_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX7DY7SDX2SDY24_2020-11-25_11-17-09.BMP,0,0
1062,4P0SM_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-12_07-45-56.BMP,0,0
1063,F70KQ_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-12-19_08-54-52.BMP,0,0
1064,N606G_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-15_12-33-35.BMP,0,0
1065,Y511C_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-29_14-08-15.BMP,0,0
1066,6U0OG_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-04_20-14-41.BMP,0,0
1067,N606E_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-12-08_15-17-38.BMP,0,0
1068,F70KQ_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-12-19_08-54-52.BMP,0,0
1069,N9HK8_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-04-04_14-55-38.BMP,0,0
1070,1W1B8_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-13_02-25-35.BMP,0,0
1071,8Y0K8_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX10DY9SDX4SDY23_2020-10-29_10-14-27.BMP,0,0
1072,S702Q_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-13_13-14-21.BMP,0,0
1073,G106U_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-05-25_07-10-30.BMP,0,0
1074,Y50RK_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX8DY11SDX8SDY15_2020-11-24_08-22-44.BMP,0,0
1075,3XI7G_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-04-22_14-08-34.BMP,0,0
1076,T10GE_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-04-29_11-45-49.BMP,0,0
1077,T10HC_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-04-30_02-22-54.BMP,0,0
1078,7N0MI_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-02-06_01-50-52.BMP,0,0
1079,Y50RI_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX12DY6SDX8SDY15_2020-10-22_07-48-25.BMP,0,0
1080,4P0RK_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-11_03-41-57.BMP,0,0
1081,Y511G_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-26_21-24-48.BMP,0,0
1082,Y50X8_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-14_18-55-28.BMP,0,0
1083,8Y0K8_HC_PL_MEAS_FIB_{MEASURE2}_P007_DX9DY4SDX2SDY23_2020-10-29_10-14-27.BMP,0,0
1084,Y511C_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-29_14-08-15.BMP,0,0
1085,Y50R8_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-10_00-42-42.BMP,0,0
1086,4P0RM_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-31_17-25-59.BMP,0,0
1087,2CICQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-24_15-21-44.BMP,0,0
1088,Y50QQ_HC_PL_MEAS_FIB_{MEASURE2}_P007_DX9DY4SDX2SDY24_2020-11-25_11-17-09.BMP,0,0
1089,9A0T6_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-03-13_11-24-20.BMP,0,0
1090,G1070_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-01-26_08-00-01.BMP,0,0
1091,Y50QQ_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX9DY14SDX2SDY13_2020-11-25_11-17-09.BMP,0,0
1092,Y511C_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-29_01-40-49.BMP,0,0
1093,N606A_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-12-01_04-38-01.BMP,0,0
1094,G1070_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-01-28_07-42-25.BMP,0,0
1095,S700I_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-05-08_03-28-05.BMP,0,0
1096,9A0SO_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-02-18_15-52-18.BMP,0,0
1097,4P0PO_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-11-01_14-36-35.BMP,0,0
1098,2CICK_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-07-01_22-55-04.BMP,0,0
1099,S7012_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-09-01_07-56-15.BMP,0,0
1100,2CICS_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-08-23_17-17-42.BMP,0,0
1101,Y50RW_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-05-28_20-15-16.BMP,0,0
1102,Y50RW_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-28_20-15-16.BMP,0,0
1103,5D0IK_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2019-12-29_01-54-16.BMP,0,0
1104,9A0V0_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-17_15-32-15.BMP,0,0
1105,8Y0K8_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX7DY7SDX2SDY25_2020-10-23_13-24-28.BMP,0,0
1106,Y50ZE_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-08-08_13-42-36.BMP,0,0
1107,1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX12DY6SDX3SDY12_2020-10-27_20-39-06.BMP,0,0
1108,4P0QQ_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-22_15-38-00.BMP,0,0
1109,1W1BA_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-08-16_15-29-29.BMP,0,0
1110,Y50ZI_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-06_15-36-35.BMP,0,0
1111,W30E6_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-04_22-44-56.BMP,0,0
1112,8Y0K8_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX8DY11SDX2SDY12_2020-10-29_10-14-27.BMP,0,0
1113,T10HK_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-08-16_14-47-16.BMP,0,0
1114,Y50XW_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-05-30_05-28-48.BMP,0,0
1115,7N0M6_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-03-04_20-52-05.BMP,0,0
1116,G1070_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-01-28_11-30-05.BMP,0,0
1117,N9HK6_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY17_2020-03-29_11-13-03.BMP,0,0
1118,T10H0_HC_PL_MEAS_FIB_{MEASURE2}_P007_DX10DY9SDX7SDY14_2020-06-18_17-28-42.BMP,0,0
1119,1W1AS_HC_PL_MEAS_FIB_{MEASURE}_P004_DX8DY11SDX2SDY11_2020-10-28_18-05-00.BMP,0,0
1120,N9HKA_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-05-18_07-10-31.BMP,0,0
1121,7N0N2_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-06_05-03-32.BMP,0,0
1122,T10HQ_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-05-28_20-11-59.BMP,0,0
1123,8Y0KG_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-02-19_04-57-29.BMP,0,0
1124,6U0NO_HC_PL_MEAS_FIB_{MEASURE2}_P007_DX7DY7SDX8SDY15_2020-09-24_17-05-40.BMP,0,0
1125,L4HN8_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-14_17-46-32.BMP,0,0
1126,Y50RI_HC_PL_MEAS_FIB_{MEASURE2}_P007_DX9DY4SDX8SDY16_2020-10-22_10-24-07.BMP,0,0
1127,9A0SM_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-02-06_22-35-29.BMP,0,0
1128,N9HK8_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-04-04_14-55-38.BMP,0,0
1129,8Y0K8_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX9DY14SDX2SDY13_2020-10-23_16-43-58.BMP,0,0
1130,4P0QU_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-29_01-12-37.BMP,0,0
1131,4P0P2_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-22_05-24-10.BMP,0,0
1132,N9HK6_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-03-29_11-13-03.BMP,0,0
1133,1W19Y_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-02-28_09-05-59.BMP,0,0
1134,4P0PK_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-11_02-30-09.BMP,0,0
1135,T10HY_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-10_19-18-10.BMP,0,0
1136,Y50PU_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX12DY6SDX8SDY16_2020-10-23_06-54-10.BMP,0,0
1137,N9HKA_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-18_07-10-31.BMP,0,0
1138,N9HKI_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-07-18_15-47-21.BMP,0,0
1139,T10HM_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-05-28_20-11-15.BMP,0,0
1140,T10GU_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-07-12_09-00-28.BMP,0,0
1141,N9HK6_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-03-29_13-00-50.BMP,0,0
1142,N9HKG_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-05_11-17-16.BMP,0,0
1143,9A0V2_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-07-20_20-56-02.BMP,0,0
1144,Y511C_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-29_14-08-15.BMP,0,0
1145,S702W_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-10_05-12-44.BMP,0,0
1146,7N0KQ_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-01-31_17-48-19.BMP,0,0
1147,N9HKA_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-05-18_07-10-31.BMP,0,0
1148,Y50ZQ_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-29_00-04-09.BMP,0,0
1149,Y511G_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-09-27_02-34-41.BMP,0,0
1150,Y5118_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-08-10_23-58-19.BMP,0,0
1151,N9HK6_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-03-29_11-13-03.BMP,0,0
1152,G106U_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-05-25_11-23-10.BMP,0,0
1153,4P0P2_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-22_05-24-10.BMP,0,0
1154,Y50XW_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-05-30_05-28-48.BMP,0,0
1155,9A0SC_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-03-17_03-30-57.BMP,0,0
1156,T10GU_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-12_09-00-28.BMP,0,0
1157,Y50Y8_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-07-05_06-52-34.BMP,0,0
1158,G106Y_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-26_12-35-19.BMP,0,0
1159,F70KQ_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY14_2020-12-19_13-12-56.BMP,0,0
1160,9A0SC_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-03-17_03-30-57.BMP,0,0
1161,7QI8U_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-11-06_17-51-10.BMP,0,0
1162,4P0RO_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-12-06_14-14-20.BMP,0,0
1163,S7012_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX6SDY17_2020-09-01_20-38-48.BMP,0,0
1164,7N0LY_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-01-26_09-14-21.BMP,0,0
1165,W30DW_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-15_16-23-26.BMP,0,0
1166,Y511C_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-29_14-08-15.BMP,0,0
1167,Y511I_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-09-03_08-01-40.BMP,0,0
1168,8Y0KS_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-02-18_19-08-31.BMP,0,0
1169,T10HY_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-10_19-18-10.BMP,0,0
1170,Y50X8_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-14_18-55-28.BMP,0,0
1171,7N0N8_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-05-28_22-25-29.BMP,0,0
1172,6U0NY_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY14_2020-09-10_01-43-00.BMP,0,0
1173,4P0R0_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-11-18_07-32-13.BMP,0,0
1174,1W1AY_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-11-16_19-11-50.BMP,0,0
1175,6U0NY_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-10_00-53-04.BMP,0,0
1176,G1070_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX12DY6SDX8SDY17_2020-01-28_07-42-25.BMP,0,0
1177,9A0S4_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-02-04_12-34-55.BMP,0,0
1178,7N0LK_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-02-05_23-38-46.BMP,0,0
1179,9A0SO_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-02-18_15-52-18.BMP,0,0
1180,N9HK6_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-03-29_13-00-50.BMP,0,0
