,file name,label,vanti,train \ test,score,vanti label,vanti with pr
14439,2RLCW_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-19_04-40-00.BMP,1,1,0,0.75,0,1
14440,2RLQ6_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-08_02-32-43.BMP,1,1,1,0.85,0,1
14441,6S3TA_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-03_02-11-19.BMP,1,1,0,0.58,0,1
14442,I6UY4_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY9_2020-12-07_18-02-59.BMP,1,1,0,0.7,0,1
14443,U8LZO_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-07_13-10-21.BMP,1,1,1,0.49,0,1
14444,S51HE_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-28_15-47-39.BMP,1,1,1,0.41,0,1
14445,S5HTY_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-18_16-50-23.BMP,1,1,1,0.7,0,1
14446,2RLKY_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX17DY5SDX9SDY10_2020-12-02_19-58-59.BMP,1,1,0,0.58,0,1
14447,2RLR0_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-27_01-01-42.BMP,1,1,0,0.83,0,1
14448,L5LS4_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY17_2020-12-17_03-09-54.BMP,1,1,0,0.82,0,1
14449,U8M36_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-10_00-01-18.BMP,1,1,1,0.88,0,1
14450,3AJCQ_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-11-30_14-00-18.BMP,1,1,0,0.8,0,1
14451,2RLVO_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-14_22-00-38.BMP,1,1,0,0.58,0,1
14452,1A1PY_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-21_17-20-40.BMP,1,1,0,0.5,0,1
14453,2RLP6_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-01_23-15-02.BMP,1,1,1,0.91,0,1
14454,1A1A4_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-21_23-16-23.BMP,1,1,0,0.56,0,1
14455,1A1B4_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-11-23_12-08-08.BMP,1,1,0,0.59,0,1
14456,2RL9O_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-19_11-39-49.BMP,1,1,0,0.76,0,1
14457,1A1AG_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-19_06-59-47.BMP,1,1,0,0.82,0,1
14458,3JOUA_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX6SDY24_2020-12-07_05-48-39.BMP,1,1,0,0.49,0,1
14459,1A1QY_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-20_16-37-24.BMP,1,1,0,0.55,0,1
14460,1A196_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-11-28_06-42-14.BMP,1,1,0,0.84,0,1
14461,I6UXC_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-27_16-46-38.BMP,1,1,0,0.74,0,1
14462,I6UX8_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-08_16-17-50.BMP,1,1,1,0.93,0,1
14463,1A1AG_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-19_15-44-54.BMP,1,1,0,0.79,0,1
14464,1A18Y_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-22_05-25-17.BMP,1,1,0,0.93,0,1
14465,1A1PO_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-12_15-49-12.BMP,1,1,0,0.82,0,1
14466,S50ZI_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-08_15-02-27.BMP,1,1,1,0.5,0,1
14467,8XJ9A_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-04_04-05-51.BMP,1,1,0,0.63,0,1
14468,L5LS4_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-16_21-37-13.BMP,1,1,0,0.72,0,1
14469,2RLI0_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-13_13-05-04.BMP,1,1,1,0.87,0,1
14470,I6UYS_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-29_05-44-25.BMP,1,1,0,0.43,0,1
14471,2RLJ6_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-07_19-57-18.BMP,1,1,1,0.9,0,1
14472,I6V0Y_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-12_09-07-18.BMP,1,1,1,0.87,0,1
14473,S519A_FSGB_VE_MEAS_FIB_{MEASURE}_P010_DX10DY3SDX7SDY17_2020-11-19_08-41-10.BMP,1,1,1,0.62,0,1
14474,1AHSC_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-23_19-57-27.BMP,1,1,0,0.49,0,1
14475,5X6WI_FSGB_VE_MEAS_FIB_{MEASURE}_P012_DX7DY14SDX5SDY32_2020-11-02_22-51-14.BMP,1,1,0,0.56,0,1
14476,S510O_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-22_06-54-41.BMP,1,1,0,0.5,0,1
14477,I6UXC_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-27_16-46-38.BMP,1,1,0,0.79,0,1
14478,I6UUC_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY9_2020-11-24_17-19-55.BMP,1,1,0,0.5,0,1
14479,M3RGW_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-28_05-30-35.BMP,1,1,0,0.64,0,1
14480,1A1AG_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-19_19-31-33.BMP,1,1,0,0.76,0,1
14481,I6V2C_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-13_00-43-18.BMP,1,1,1,0.62,0,1
14482,3JOMA_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX14DY6SDX6SDY25_2020-12-08_20-57-17.BMP,1,1,0,0.6,0,1
14483,I6UVC_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-30_03-16-09.BMP,1,1,1,0.46,0,1
14484,8XJD6_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-24_14-57-26.BMP,1,1,1,0.57,0,1
14485,I6V4S_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY9_2020-12-20_02-22-18.BMP,1,1,0,0.52,0,1
14486,S513O_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY14_2020-12-29_04-03-30.BMP,1,1,0,0.84,0,1
14487,V91KK_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-01_16-59-41.BMP,1,1,1,0.48,0,1
14488,I6UV2_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-19_03-54-12.BMP,1,1,0,0.84,0,1
14489,2RKKY_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-01_01-08-38.BMP,1,1,1,0.62,0,1
14490,U8M32_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-11-13_15-42-11.BMP,1,1,1,0.69,0,1
14491,L5M26_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY17_2020-12-30_20-13-06.BMP,1,1,0,0.59,0,1
14492,5X6VW_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-12-07_07-13-38.BMP,1,1,0,0.82,0,1
14493,1P31E_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-28_18-42-06.BMP,1,1,1,0.64,0,1
14494,I6V1C_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-12-13_04-49-05.BMP,1,1,0,0.6,0,1
14495,8XJFU_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-26_21-37-43.BMP,1,1,0,0.5,0,1
14496,1P2Z6_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY14_2020-11-22_22-33-00.BMP,1,1,0,0.82,0,1
14497,S5HTY_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY17_2020-12-18_19-22-59.BMP,1,1,0,0.43,0,1
14498,2RLPW_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-28_05-55-18.BMP,1,1,1,0.73,0,1
14499,2RLVC_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY9_2020-12-04_08-42-57.BMP,1,1,0,0.84,0,1
14500,1A1AG_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-19_15-44-54.BMP,1,1,1,0.63,0,1
14501,I6UWS_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-12-19_00-58-47.BMP,1,1,0,0.47,0,1
14502,2RLXM_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-19_04-20-27.BMP,1,1,1,0.66,0,1
14503,J7VGA_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-20_15-09-37.BMP,1,1,0,0.75,0,1
14504,1PIIU_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY17_2020-12-16_23-00-00.BMP,1,1,0,0.49,0,1
14505,V91W2_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-18_17-50-11.BMP,1,1,1,0.74,0,1
14506,2RLH4_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY8_2020-11-02_17-18-11.BMP,1,1,1,0.69,0,1
14507,S51HU_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-13_16-02-42.BMP,1,1,1,0.81,0,1
14508,U8L8O_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-20_08-46-34.BMP,1,1,0,0.53,0,1
14509,2RLTC_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-03_11-59-11.BMP,1,1,0,0.78,0,1
14510,S51HM_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-22_19-49-48.BMP,1,1,0,0.87,0,1
14511,1A1RQ_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-22_03-29-28.BMP,1,1,0,0.54,0,1
14512,U8MFC_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-23_03-26-41.BMP,1,1,0,0.89,0,1
14513,I6UX8_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-08_16-17-50.BMP,1,1,0,0.82,0,1
14514,S51HU_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-13_14-27-03.BMP,1,1,0,0.9,0,1
14515,2RLQM_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-12-19_13-31-41.BMP,1,1,0,0.88,0,1
14516,S51H0_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-22_23-30-42.BMP,1,1,1,0.69,0,1
14517,1A1AG_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-19_19-31-33.BMP,1,1,0,0.92,0,1
14518,2RLNQ_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-11_09-56-58.BMP,1,1,0,0.62,0,1
14519,2RLKY_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX7DY7SDX9SDY10_2020-12-02_19-58-59.BMP,1,1,1,0.81,0,1
14520,M3RHG_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-22_02-06-10.BMP,1,1,0,0.56,0,1
14521,8XJDG_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-26_22-07-37.BMP,1,1,0,0.47,0,1
14522,I6V0O_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-07_13-49-22.BMP,1,1,0,0.54,0,1
14523,3JNQK_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX9DY3SDX6SDY25_2020-12-03_03-23-52.BMP,1,1,0,0.54,0,1
14524,2RLLG_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY9_2020-11-08_20-22-02.BMP,1,1,1,0.62,0,1
14525,2RKHW_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-01_05-00-09.BMP,1,1,1,0.74,0,1
14526,1P376_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY17_2020-11-04_00-28-25.BMP,1,1,0,0.71,0,1
14527,2RLNI_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-08_11-29-21.BMP,1,1,0,0.5,0,1
14528,1A1QY_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-18_15-21-30.BMP,1,1,0,0.81,0,1
14529,3JOUK_FSGB_VE_MEAS_FIB_{MEASURE}_P011_DX11DY5SDX6SDY25_2020-12-06_23-52-35.BMP,1,1,0,0.9,0,1
14530,1A1CG_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-13_09-53-50.BMP,1,1,0,0.88,0,1
14531,8XJ9A_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-04_04-05-51.BMP,1,1,1,0.69,0,1
14532,I6V1M_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-12-21_17-08-30.BMP,1,1,0,0.86,0,1
14533,1A19W_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY9SDX7SDY17_2020-11-18_13-23-35.BMP,1,1,1,0.78,0,1
14534,I6V42_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-12-16_05-54-27.BMP,1,1,0,0.45,0,1
14535,S50ZQ_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY20_2020-12-11_16-57-59.BMP,1,1,0,0.79,0,1
14536,2RLKY_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-23_23-12-57.BMP,1,1,0,0.78,0,1
14537,I6V0O_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-07_13-49-22.BMP,1,1,1,0.69,0,1
14538,2RLLG_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-08_15-39-56.BMP,1,1,0,0.76,0,1
14539,U8LKO_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-09_07-06-24.BMP,1,1,0,0.42,0,1
14540,1A19W_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-11-18_09-30-14.BMP,1,1,0,0.4,0,1
14541,1A1QY_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY16_2020-12-24_09-20-06.BMP,1,1,1,0.47,0,1
14542,1A1Q0_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-12_18-02-22.BMP,1,1,0,0.74,0,1
14543,2RLXC_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-18_13-59-11.BMP,1,1,1,0.62,0,1
14544,S51HU_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-13_09-23-55.BMP,1,1,1,0.67,0,1
14545,S51HW_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-12_13-43-45.BMP,1,1,0,0.4,0,1
14546,5X6VW_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-12-07_07-13-38.BMP,1,1,0,0.66,0,1
14547,S50ZQ_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY20_2020-12-11_16-57-59.BMP,1,1,1,0.71,0,1
14548,S51HM_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-22_19-49-48.BMP,1,1,0,0.71,0,1
14549,S51HO_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-27_21-17-25.BMP,1,1,0,0.54,0,1
14550,I6UVC_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-30_03-16-09.BMP,1,1,1,0.74,0,1
14551,S5HTY_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-18_16-50-23.BMP,1,1,0,0.54,0,1
14552,V924C_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-01_00-54-50.BMP,1,1,0,0.68,0,1
14553,1AHTG_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY17_2020-12-06_08-33-46.BMP,1,1,0,0.84,0,1
14554,I6UX4_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-27_16-18-28.BMP,1,1,0,0.81,0,1
14555,5X6W4_FSGB_VE_MEAS_FIB_{MEASURE}_P012_DX7DY14SDX5SDY32_2020-12-27_16-57-16.BMP,1,1,0,0.88,0,1
14556,6GJEQ_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-02_16-28-44.BMP,1,1,0,0.52,0,1
14557,U8LKO_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-11-09_07-06-24.BMP,1,1,0,0.59,0,1
14558,U8MGS_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY17_2020-12-15_15-34-04.BMP,1,1,1,0.94,0,1
14559,I6UQO_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-15_04-59-39.BMP,1,1,0,0.64,0,1
14560,2RLP0_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-21_09-42-43.BMP,1,1,1,0.94,0,1
14561,S50ZQ_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-11_14-12-03.BMP,1,1,0,0.43,0,1
14562,I6V6C_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-12-12_08-55-24.BMP,1,1,0,0.62,0,1
14563,6GJ2S_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-11-29_03-25-31.BMP,1,1,0,0.67,0,1
14564,2RLPO_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-09_21-31-51.BMP,1,1,0,0.91,0,1
14565,3JOTU_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX10DY9SDX6SDY25_2020-12-06_08-45-35.BMP,1,1,0,0.8,0,1
14566,3JOMO_FSGB_VE_MEAS_FIB_{MEASURE}_P011_DX11DY5SDX6SDY25_2020-12-13_02-22-50.BMP,1,1,0,0.91,0,1
14567,U8M4E_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-29_01-25-14.BMP,1,1,1,0.53,0,1
14568,S51HU_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-13_09-23-55.BMP,1,1,1,0.52,0,1
14569,1A1AO_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-22_08-02-14.BMP,1,1,0,0.83,0,1
14570,2RLJE_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-01_03-29-46.BMP,1,1,0,0.68,0,1
14571,U8MES_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY16_2020-12-17_09-57-24.BMP,1,1,0,0.91,0,1
14572,S513O_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-29_04-03-30.BMP,1,1,0,0.93,0,1
14573,I6UX4_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-27_16-18-28.BMP,1,1,0,0.73,0,1
14574,2RKKY_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY9_2020-11-01_04-43-23.BMP,1,1,0,0.52,0,1
14575,I6UXM_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY9_2020-12-10_10-08-50.BMP,1,1,1,0.74,0,1
14576,U8L8K_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-01_17-04-13.BMP,1,1,1,0.69,0,1
14577,1A196_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX6DY11SDX7SDY14_2020-11-28_20-01-36.BMP,1,1,0,0.4,0,1
14578,J7VGA_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-11-20_15-09-37.BMP,1,1,1,0.45,0,1
14579,S5118_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-11-03_00-41-02.BMP,1,1,1,0.79,0,1
14580,5X6VW_FSGB_VE_MEAS_FIB_{MEASURE}_P011_DX10DY15SDX5SDY31_2020-12-08_04-24-06.BMP,1,1,0,0.66,0,1
14581,S519A_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-18_09-28-01.BMP,1,1,1,0.71,0,1
14582,1A1R0_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY17_2020-12-29_07-49-28.BMP,1,1,0,0.81,0,1
14583,1A1A2_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-01_02-33-19.BMP,1,1,0,0.9,0,1
14584,8XJFQ_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-12-06_08-41-12.BMP,1,1,1,0.54,0,1
14585,Q8QMA_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-11-16_19-03-08.BMP,1,1,1,0.52,0,1
14586,I6V0Q_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-27_21-48-33.BMP,1,1,0,0.9,0,1
14587,1AHT8_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY17_2020-11-23_21-49-25.BMP,1,1,0,0.82,0,1
14588,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY9SDX5SDY28_2020-11-06_07-36-09.BMP,1,1,1,0.78,0,1
14589,Q8QMA_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-11-16_19-03-08.BMP,1,1,0,0.57,0,1
14590,I6UT8_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-18_14-38-17.BMP,1,1,0,0.43,0,1
14591,S511O_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-21_23-34-13.BMP,1,1,0,0.67,0,1
14592,U8MIM_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-07_08-52-22.BMP,1,1,0,0.9,0,1
14593,I6UUC_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY9_2020-11-24_17-19-55.BMP,1,1,0,0.83,0,1
14594,2RLUA_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-07_14-57-12.BMP,1,1,0,0.58,0,1
14595,I6V1I_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-09_14-44-12.BMP,1,1,0,0.93,0,1
14596,1AHTS_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-28_01-24-20.BMP,1,1,1,0.42,0,1
14597,1P2WA_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-11-05_05-56-06.BMP,1,1,0,0.41,0,1
14598,1A19W_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-18_09-30-14.BMP,1,1,0,0.62,0,1
14599,1A1QY_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-20_16-37-24.BMP,1,1,1,0.49,0,1
14600,5X6VM_FSGB_VE_MEAS_FIB_{MEASURE}_P013_DX13DY14SDX5SDY32_2020-12-07_05-32-09.BMP,1,1,0,0.92,0,1
14601,2RLN2_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-19_03-21-38.BMP,1,1,0,0.72,0,1
14602,I6UWC_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-16_07-51-24.BMP,1,1,0,0.68,0,1
14603,U8LOM_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-07_19-31-36.BMP,1,1,1,0.42,0,1
14604,V91KK_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-01_16-59-41.BMP,1,1,0,0.47,0,1
14605,3AIZG_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-11-17_14-58-23.BMP,1,1,1,0.68,0,1
14606,I6UX2_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-10_12-26-50.BMP,1,1,0,0.53,0,1
