,file name,label,vanti,train \ test,score,vanti with PR
7571,Z40CY_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX9DY6SDX4SDY33_2020-10-31_14-55-56.JPG,0,1,1,0.59,1.0
7572,Z40CY_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX9DY14SDX8SDY24_2020-10-31_14-55-56.JPG,0,1,0,0.29,1.0
7574,Z40CY_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX13DY11SDX6SDY9_2020-10-31_14-55-56.JPG,0,1,0,0.53,1.0
7575,Z40CY_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX15DY8SDX6SDY9_2020-10-31_14-55-56.JPG,0,1,0,0.42,1.0
7576,Z40CY_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX17DY5SDX8SDY24_2020-10-31_14-55-56.JPG,0,1,0,0.45,1.0
7577,Z40D2_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX5DY5SDX8SDY24_2020-11-10_21-45-17.JPG,0,1,0,0.19,1.0
7578,Z40D2_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX6DY7SDX14SDY42_2020-11-10_21-45-17.JPG,0,1,1,0.21,1.0
7579,Z40D2_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX6DY13SDX8SDY24_2020-11-10_21-45-17.JPG,0,1,0,0.55,1.0
7580,Z40D2_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX7DY4SDX6SDY9_2020-11-10_21-45-17.JPG,0,1,1,0.3,1.0
7581,Z40D2_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX9DY6SDX12SDY14_2020-11-10_21-45-17.JPG,0,1,0,0.6,1.0
7583,Z40D2_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX10DY2SDX8SDY24_2020-11-10_21-45-17.JPG,0,1,0,0.55,1.0
7584,Z40D2_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX10DY2SDX14SDY42_2020-11-10_21-45-17.JPG,0,1,0,0.17,1.0
7585,Z40D2_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX13DY4SDX4SDY33_2020-11-10_21-45-17.JPG,0,1,0,0.41,1.0
7586,Z40D2_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX17DY5SDX6SDY9_2020-11-10_21-45-17.JPG,0,1,0,0.25,1.0
7587,Z40D4_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX3DY6SDX14SDY42_2020-11-10_21-45-17.JPG,0,1,1,0.57,1.0
7588,Z40D4_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX6DY11SDX6SDY9_2020-11-10_21-45-17.JPG,0,1,0,0.43,1.0
7589,Z40D4_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX6DY11SDX14SDY42_2020-11-10_21-45-17.JPG,0,1,0,0.22,1.0
7590,Z40D4_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX8DY9SDX12SDY14_2020-11-10_21-45-17.JPG,0,1,0,0.42,1.0
7592,Z40D4_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX15DY8SDX8SDY24_2020-11-10_21-45-17.JPG,0,1,0,0.42,1.0
7594,Z40D4_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX17DY5SDX4SDY33_2020-11-10_21-45-17.JPG,0,1,0,0.32,1.0
7595,Z40D6_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX4DY10SDX6SDY9_2020-10-30_06-04-29.JPG,0,1,0,0.56,1.0
7596,Z40D6_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX4DY10SDX12SDY14_2020-10-30_06-04-29.JPG,0,1,0,0.57,1.0
7597,Z40D6_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX6DY7SDX8SDY24_2020-10-30_06-04-29.JPG,0,1,0,0.35,1.0
7600,Z40D6_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX10DY2SDX12SDY14_2020-10-30_06-04-29.JPG,0,1,0,0.13,1.0
7601,Z40D6_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX11DY3SDX14SDY42_2020-10-30_06-04-29.JPG,0,1,0,0.46,1.0
7602,Z40D6_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX11DY15SDX14SDY42_2020-10-30_06-04-29.JPG,0,1,1,0.33,1.0
7604,Z40D6_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX17DY5SDX4SDY33_2020-10-30_06-04-29.JPG,0,1,0,0.24,1.0
7606,Z40D8_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX4DY12SDX8SDY24_2020-10-30_06-04-29.JPG,0,1,0,0.28,1.0
7608,Z40D8_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX5DY5SDX12SDY14_2020-10-30_06-04-29.JPG,0,1,0,0.29,1.0
7610,Z40D8_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX6DY7SDX12SDY14_2020-10-30_06-04-29.JPG,0,1,0,0.51,1.0
7612,Z40D8_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX10DY12SDX4SDY33_2020-10-30_06-04-29.JPG,0,1,0,0.45,1.0
7613,Z40D8_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX13DY4SDX6SDY9_2020-10-30_06-04-29.JPG,0,1,1,0.13,1.0
7615,Z40D8_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX13DY11SDX4SDY33_2020-10-30_06-04-29.JPG,0,1,0,0.19,1.0
7616,Z40D8_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX15DY8SDX12SDY14_2020-10-30_06-04-29.JPG,0,1,0,0.12,1.0
7617,Z40D8_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX17DY5SDX6SDY9_2020-10-30_06-04-29.JPG,0,1,0,0.35,1.0
7618,Z40DC_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX4DY10SDX8SDY24_2020-10-30_09-55-54.JPG,0,1,0,0.18,1.0
7619,Z40DC_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX4DY12SDX4SDY33_2020-10-30_09-55-54.JPG,0,1,0,0.29,1.0
7620,Z40DC_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX6DY7SDX8SDY24_2020-10-30_09-55-54.JPG,0,1,0,0.33,1.0
7621,Z40DC_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX6DY11SDX14SDY42_2020-10-30_09-55-54.JPG,0,1,0,0.31,1.0
7622,Z40DC_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX6DY13SDX6SDY9_2020-10-30_09-55-54.JPG,0,1,0,0.35,1.0
7623,Z40DC_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX7DY4SDX4SDY33_2020-10-30_09-55-54.JPG,0,1,0,0.14,1.0
7624,Z40DC_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX7DY4SDX12SDY14_2020-10-30_09-55-54.JPG,0,1,0,0.13,1.0
7625,Z40DC_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX9DY14SDX12SDY14_2020-10-30_09-55-54.JPG,0,1,0,0.51,1.0
7626,Z40DC_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX13DY11SDX12SDY14_2020-10-30_09-55-54.JPG,0,1,0,0.44,1.0
7627,Z40DC_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX14DY13SDX14SDY42_2020-10-30_09-55-54.JPG,0,1,1,0.5,1.0
7630,Z40DG_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX4DY10SDX12SDY14_2020-11-10_21-30-14.JPG,0,1,0,0.59,1.0
7631,Z40DG_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX4DY12SDX4SDY33_2020-11-10_21-30-14.JPG,0,1,0,0.31,1.0
7632,Z40DG_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX5DY5SDX8SDY24_2020-11-10_21-30-14.JPG,0,1,1,0.51,1.0
7633,Z40DG_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX6DY7SDX12SDY14_2020-11-10_21-30-14.JPG,0,1,0,0.33,1.0
7634,Z40DG_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX7DY4SDX12SDY14_2020-11-10_21-30-14.JPG,0,1,0,0.47,1.0
7635,Z40DG_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX8DY9SDX8SDY24_2020-11-10_21-30-14.JPG,0,1,0,0.54,1.0
7638,Z40DG_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX11DY3SDX14SDY42_2020-11-10_21-30-14.JPG,0,1,1,0.27,1.0
7639,Z40DG_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX11DY15SDX12SDY14_2020-11-10_21-30-14.JPG,0,1,1,0.55,1.0
7640,Z40DG_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX13DY4SDX8SDY24_2020-11-10_21-30-14.JPG,0,1,0,0.21,1.0
7641,Z40DG_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX13DY11SDX12SDY14_2020-11-10_21-30-14.JPG,0,1,1,0.4,1.0
7642,Z40DG_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX14DY13SDX14SDY42_2020-11-10_21-30-14.JPG,0,1,0,0.49,1.0
7644,Z40DG_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX17DY5SDX4SDY33_2020-11-10_21-30-14.JPG,0,1,1,0.24,1.0
7645,Z40DI_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX5DY5SDX6SDY9_2020-10-31_17-03-04.JPG,0,1,0,0.58,1.0
7646,Z40DI_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX6DY11SDX14SDY42_2020-10-31_17-03-04.JPG,0,1,0,0.17,1.0
7647,Z40DI_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX6DY13SDX8SDY24_2020-10-31_17-03-04.JPG,0,1,1,0.28,1.0
7648,Z40DI_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX8DY9SDX4SDY33_2020-10-31_17-03-04.JPG,0,1,0,0.14,1.0
7650,Z40DI_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX13DY6SDX12SDY14_2020-10-31_17-03-04.JPG,0,1,1,0.24,1.0
7651,Z40DI_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX14DY13SDX8SDY24_2020-10-31_17-03-04.JPG,0,1,1,0.34,1.0
7653,Z40DI_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX14DY13SDX14SDY42_2020-10-31_17-03-04.JPG,0,1,0,0.39,1.0
7655,Z40DI_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX16DY10SDX4SDY33_2020-10-31_17-03-04.JPG,0,1,1,0.21,1.0
7656,Z40DI_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX17DY5SDX4SDY33_2020-10-31_17-03-04.JPG,0,1,1,0.41,1.0
7658,Z40DK_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX4DY10SDX6SDY9_2020-10-31_02-30-45.JPG,0,1,0,0.45,1.0
7659,Z40DK_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX5DY5SDX14SDY42_2020-10-31_02-30-45.JPG,0,1,0,0.44,1.0
7660,Z40DK_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX6DY11SDX8SDY24_2020-10-31_02-30-45.JPG,0,1,0,0.53,1.0
7662,Z40DK_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX15DY8SDX14SDY42_2020-10-31_02-30-45.JPG,0,1,1,0.2,1.0
7663,Z40DK_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX17DY5SDX6SDY9_2020-10-31_02-30-45.JPG,0,1,0,0.42,1.0
7664,Z40DO_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX3DY6SDX8SDY24_2020-10-31_14-55-56.JPG,0,1,1,0.16,1.0
7666,Z40DO_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX5DY5SDX12SDY14_2020-10-31_14-55-56.JPG,0,1,1,0.37,1.0
7667,Z40DO_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX6DY13SDX6SDY9_2020-10-31_14-55-56.JPG,0,1,1,0.4,1.0
7668,Z40DO_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX7DY4SDX4SDY33_2020-10-31_14-55-56.JPG,0,1,0,0.4,1.0
7670,Z40DO_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX11DY15SDX12SDY14_2020-10-31_14-55-56.JPG,0,1,1,0.24,1.0
7671,Z40DO_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX12DY9SDX6SDY9_2020-10-31_14-55-56.JPG,0,1,0,0.48,1.0
7672,Z40DO_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX12DY9SDX8SDY24_2020-10-31_14-55-56.JPG,0,1,1,0.32,1.0
7673,Z40DO_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX13DY4SDX8SDY24_2020-10-31_14-55-56.JPG,0,1,0,0.17,1.0
7674,Z40DO_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX13DY11SDX4SDY33_2020-10-31_14-55-56.JPG,0,1,0,0.47,1.0
7675,Z40DO_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX13DY11SDX8SDY24_2020-10-31_14-55-56.JPG,0,1,0,0.26,1.0
7676,Z40DO_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX14DY13SDX4SDY33_2020-10-31_14-55-56.JPG,0,1,0,0.46,1.0
7677,Z40DO_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX14DY13SDX14SDY42_2020-10-31_14-55-56.JPG,0,1,1,0.34,1.0
7678,Z40DO_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX16DY10SDX14SDY42_2020-10-31_14-55-56.JPG,0,1,1,0.19,1.0
7680,Z40DQ_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX3DY6SDX4SDY33_2020-11-28_16-18-18.JPG,0,1,1,0.25,1.0
7681,Z40DQ_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX4DY10SDX6SDY9_2020-11-28_16-18-18.JPG,0,1,0,0.55,1.0
7682,Z40DQ_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX4DY12SDX14SDY42_2020-11-28_16-18-18.JPG,0,1,1,0.15,1.0
7683,Z40DQ_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX6DY7SDX12SDY14_2020-11-28_16-18-18.JPG,0,1,0,0.28,1.0
7684,Z40DQ_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX6DY13SDX12SDY14_2020-11-28_16-18-18.JPG,0,1,1,0.21,1.0
7685,Z40DQ_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX8DY15SDX6SDY9_2020-11-28_16-18-18.JPG,0,1,0,0.57,1.0
7687,Z40DQ_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX9DY6SDX12SDY14_2020-11-28_16-18-18.JPG,0,1,1,0.26,1.0
7689,Z40DQ_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX9DY14SDX12SDY14_2020-11-28_16-18-18.JPG,0,1,1,0.53,1.0
7691,Z40DQ_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX11DY15SDX6SDY9_2020-11-28_16-18-18.JPG,0,1,0,0.38,1.0
7692,Z40DQ_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX13DY6SDX6SDY9_2020-11-28_16-18-18.JPG,0,1,0,0.47,1.0
7693,Z40DQ_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX13DY11SDX14SDY42_2020-11-28_16-18-18.JPG,0,1,1,0.45,1.0
7696,Z40DQ_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX16DY10SDX4SDY33_2020-11-28_16-18-18.JPG,0,1,0,0.57,1.0
7697,Z40DQ_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX17DY5SDX12SDY14_2020-11-28_16-18-18.JPG,0,1,0,0.38,1.0
7698,Z40DY_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX4DY12SDX4SDY33_2020-11-10_21-41-52.JPG,0,1,0,0.27,1.0
7699,Z40DY_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX6DY11SDX14SDY42_2020-11-10_21-41-52.JPG,0,1,1,0.59,1.0
7701,Z40DY_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX7DY4SDX4SDY33_2020-11-10_21-41-52.JPG,0,1,0,0.3,1.0
7702,Z40DY_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX7DY4SDX8SDY24_2020-11-10_21-41-52.JPG,0,1,1,0.13,1.0
7707,Z40DY_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX13DY6SDX14SDY42_2020-11-10_21-41-52.JPG,0,1,0,0.21,1.0
7708,Z40DY_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX15DY8SDX4SDY33_2020-11-10_21-41-52.JPG,0,1,1,0.22,1.0
7712,Z40EY_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX6DY11SDX8SDY24_2020-11-25_00-20-07.JPG,0,1,0,0.39,1.0
7714,Z40EY_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX9DY14SDX6SDY9_2020-11-25_00-20-07.JPG,0,1,0,0.46,1.0
7716,Z40EY_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX11DY15SDX8SDY24_2020-11-25_00-20-07.JPG,0,1,1,0.47,1.0
7717,Z40EY_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX12DY9SDX4SDY33_2020-11-25_00-20-07.JPG,0,1,0,0.46,1.0
7718,Z40EY_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX13DY4SDX14SDY42_2020-11-25_00-20-07.JPG,0,1,0,0.21,1.0
7720,Z40FK_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX4DY10SDX6SDY9_2020-11-25_00-20-07.JPG,0,1,0,0.46,1.0
7721,Z40FK_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX4DY10SDX8SDY24_2020-11-25_00-20-07.JPG,0,1,0,0.52,1.0
7722,Z40FK_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX6DY13SDX6SDY9_2020-11-25_00-20-07.JPG,0,1,0,0.15,1.0
7725,Z40FK_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX9DY14SDX6SDY9_2020-11-25_00-20-07.JPG,0,1,1,0.25,1.0
7726,Z40FK_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX9DY14SDX14SDY42_2020-11-25_00-20-07.JPG,0,1,0,0.59,1.0
7727,Z40FK_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX14DY13SDX12SDY14_2020-11-25_00-20-07.JPG,0,1,1,0.22,1.0
7728,Z40FK_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX16DY10SDX12SDY14_2020-11-25_00-20-07.JPG,0,1,1,0.6,1.0
7729,Z40FM_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX4DY10SDX8SDY24_2020-11-25_00-20-07.JPG,0,1,1,0.58,1.0
7730,Z40FM_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX5DY5SDX14SDY42_2020-11-25_00-20-07.JPG,0,1,0,0.17,1.0
7731,Z40FM_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX6DY7SDX14SDY42_2020-11-25_00-20-07.JPG,0,1,0,0.31,1.0
7733,Z40FM_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX10DY2SDX14SDY42_2020-11-25_00-20-07.JPG,0,1,0,0.55,1.0
7734,Z40FM_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX10DY12SDX14SDY42_2020-11-25_00-20-07.JPG,0,1,0,0.23,1.0
7735,Z40FM_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX11DY3SDX6SDY9_2020-11-25_00-20-07.JPG,0,1,0,0.16,1.0
7737,Z40FM_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX11DY15SDX8SDY24_2020-11-25_00-20-07.JPG,0,1,1,0.13,1.0
7738,Z40FM_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX12DY9SDX4SDY33_2020-11-25_00-20-07.JPG,0,1,1,0.21,1.0
7739,Z40FM_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX12DY9SDX14SDY42_2020-11-25_00-20-07.JPG,0,1,1,0.54,1.0
7741,Z40FM_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX13DY6SDX6SDY9_2020-11-25_00-20-07.JPG,0,1,0,0.13,1.0
7743,Z40FM_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX14DY13SDX8SDY24_2020-11-25_00-20-07.JPG,0,1,0,0.5,1.0
7744,Z40FM_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX14DY13SDX12SDY14_2020-11-25_00-20-07.JPG,0,1,1,0.42,1.0
7745,Z40FM_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX15DY8SDX6SDY9_2020-11-25_00-20-07.JPG,0,1,0,0.46,1.0
7746,Z40FM_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX15DY8SDX14SDY42_2020-11-25_00-20-07.JPG,0,1,0,0.2,1.0
7749,Z40FO_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX3DY6SDX6SDY9_2020-12-10_20-21-53.JPG,0,1,0,0.37,1.0
7750,Z40FO_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX6DY7SDX12SDY14_2020-12-10_20-21-53.JPG,0,1,1,0.56,1.0
7751,Z40FO_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX6DY13SDX6SDY9_2020-12-10_20-21-53.JPG,0,1,1,0.6,1.0
