file name,label,vanti,train \ test,score,vanti with context data
Y50T0_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-08-23_18-05-33.BMP,0,0,1,0.43,0
9A0V0_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-08-17_15-32-15.BMP,0,0,0,0.89,0
4P0RK_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-11_04-31-37.BMP,0,0,0,0.63,0
Y5112_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-09_22-54-39.BMP,0,0,0,0.68,0
7QI8G_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-08-28_19-57-03.BMP,0,0,0,0.71,0
Y511C_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX8DY11SDX8SDY15_2020-10-30_07-18-29.BMP,0,0,0,0.88,0
7N0JI_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-02-04_19-19-27.BMP,0,0,1,0.67,0
Y5118_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-08-10_23-58-19.BMP,0,0,0,0.65,0
Y511Q_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-05-19_05-18-50.BMP,0,0,0,0.50,0
T10GA_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-04-16_07-46-52.BMP,0,0,0,0.70,0
9A0TC_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-03-13_05-32-30.BMP,0,0,0,0.67,0
Y50YS_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-06-24_20-48-33.BMP,0,0,0,0.59,0
6U0NU_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-05_21-26-43.BMP,0,0,0,0.57,0
7QI8S_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-11-04_18-08-24.BMP,0,0,0,0.72,0
9UHJ2_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-11-29_13-51-26.BMP,0,0,0,0.80,0
Y511S_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-09_23-38-57.BMP,0,0,0,0.85,0
Y510K_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-17_20-55-41.BMP,0,0,1,0.93,0
Y5128_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-05-08_10-03-21.BMP,0,0,1,0.62,0
9A0TE_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-03-13_11-21-53.BMP,0,0,1,0.54,0
Y50YS_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-24_20-05-11.BMP,0,0,0,0.80,0
T10H2_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-04-28_03-34-16.BMP,0,0,0,0.74,0
Y50XS_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-05_09-30-58.BMP,0,0,0,0.76,0
Y50ZO_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-25_10-15-03.BMP,0,0,1,0.41,0
Y510S_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-13_15-47-08.BMP,0,0,1,0.40,0
5D0I6_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2019-12-29_01-50-21.BMP,0,0,1,0.49,0
4P0RK_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-11_03-41-57.BMP,0,0,0,0.57,0
9A0VU_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-25_14-19-57.BMP,0,0,1,0.56,0
9A0S2_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-01-31_15-54-36.BMP,0,0,0,0.77,0
4P0RU_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-06_13-11-27.BMP,0,0,0,0.79,0
7N0L2_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-03-17_19-26-45.BMP,0,0,1,0.49,0
S7012_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-09-01_07-56-15.BMP,0,0,0,0.88,0
Y50X2_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-04_05-58-57.BMP,0,0,0,0.50,0
1W19Y_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-02-28_09-05-59.BMP,0,0,1,0.66,0
T10GU_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-07-12_09-00-28.BMP,0,0,0,0.44,0
7QI8Y_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-12-08_12-31-14.BMP,0,0,1,0.76,0
7QI8Q_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-05_00-45-05.BMP,0,0,0,0.84,0
Y5112_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-10-10_00-12-13.BMP,0,0,0,0.70,0
9A0V4_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-14_15-27-30.BMP,0,0,0,0.56,0
Y50Z0_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-10_00-19-15.BMP,0,0,1,0.71,0
7EIGM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-06_14-11-39.BMP,0,0,0,0.73,0
7N0N4_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-25_07-13-56.BMP,0,0,1,0.63,0
7QI8K_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-13_17-51-27.BMP,0,0,0,0.87,0
S702W_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-10_05-12-44.BMP,0,0,0,0.48,0
4P0R2_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-21_18-49-05.BMP,0,0,0,0.86,0
9UHIW_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-30_20-48-36.BMP,0,0,0,0.94,0
Y510O_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-10_05-45-39.BMP,0,0,0,0.44,0
S7016_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-26_17-16-30.BMP,0,0,1,0.81,0
4P0PO_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-01_14-36-35.BMP,0,0,0,0.87,0
Y512U_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-18_15-40-06.BMP,0,0,0,0.50,0
4P0PO_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-11-01_14-36-35.BMP,0,0,0,0.73,0
4P0RU_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-11-06_09-57-12.BMP,0,0,0,0.56,0
W30E4_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-14_23-26-47.BMP,0,0,0,0.74,0
Y50RE_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-07-22_00-51-51.BMP,0,0,1,0.61,0
4P0RM_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-11-01_04-09-24.BMP,0,0,0,0.70,0
Y50YI_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX7SDY17_2020-07-13_20-40-35.BMP,0,0,0,0.42,0
Y50ZS_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-06_10-02-10.BMP,0,0,1,0.49,0
7EIGM_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-06_14-11-39.BMP,0,0,0,0.92,0
4P0P6_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-19_19-34-01.BMP,0,0,0,0.93,0
2CICW_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-20_07-52-47.BMP,0,0,0,0.62,0
9A0SG_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-04-15_01-42-25.BMP,0,0,1,0.64,0
6U0NO_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX10DY9SDX7SDY16_2020-09-24_17-05-40.BMP,0,0,0,0.63,0
9A0V0_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-17_15-32-15.BMP,0,0,0,0.67,0
Y5124_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-12-03_00-11-54.BMP,0,0,0,0.61,0
7N0K6_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2019-12-31_21-27-43.BMP,0,0,0,0.46,0
7QI8W_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-12-01_01-36-18.BMP,0,0,1,0.53,0
7N0KQ_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-01-31_17-48-19.BMP,0,0,0,0.81,0
T10GA_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-04-16_07-46-52.BMP,0,0,0,0.85,0
Y50RE_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-07-22_00-51-51.BMP,0,0,0,0.94,0
Y5112_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-10-10_00-12-13.BMP,0,0,0,0.71,0
Y50XQ_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-01_19-30-14.BMP,0,0,1,0.58,0
7QI8S_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-04_18-08-24.BMP,0,0,1,0.55,0
7EIGM_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-06_14-11-39.BMP,0,0,0,0.84,0
7QI8Y_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-12-08_12-31-14.BMP,0,0,0,0.56,0
Y50YC_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-22_22-38-21.BMP,0,0,0,0.92,0
Y50XS_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-05_09-30-58.BMP,0,0,0,0.69,0
7N0MQ_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-05-05_23-10-13.BMP,0,0,0,0.56,0
4P0R2_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-21_18-49-05.BMP,0,0,0,0.69,0
9A0VU_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-25_14-19-57.BMP,0,0,0,0.91,0
9A0TA_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-03-13_23-21-50.BMP,0,0,1,0.91,0
Y50RY_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-16_12-21-50.BMP,0,0,1,0.72,0
G1070_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-01-28_11-30-05.BMP,0,0,0,0.49,0
7QI8O_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-14_14-13-23.BMP,0,0,0,0.81,0
Y510O_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-10_05-45-39.BMP,0,0,0,0.62,0
9UHIY_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-11-04_20-18-30.BMP,0,0,0,0.66,0
9A0VW_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX12DY6SDX8SDY17_2020-09-20_14-03-38.BMP,0,0,0,0.77,0
7EIGO_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-03_08-22-34.BMP,0,0,0,0.57,0
7N0KQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-01-31_17-48-19.BMP,0,0,0,0.66,0
T10GG_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-29_00-03-03.BMP,0,0,0,0.70,0
Y50Y0_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-08-16_11-40-42.BMP,0,0,0,0.72,0
7N0JI_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-02-04_19-19-27.BMP,0,0,0,0.60,0
7QI8U_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-06_17-51-10.BMP,0,0,0,0.94,0
Y50XS_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-05_09-30-58.BMP,0,0,0,0.47,0
7QI8M_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-19_05-03-22.BMP,0,0,0,0.91,0
Y511S_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-05-09_23-38-57.BMP,0,0,0,0.70,0
Y50T6_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX7SDY17_2020-07-07_04-00-06.BMP,0,0,1,0.50,0
Y50XY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-08-06_17-28-39.BMP,0,0,0,0.60,0
4P0P6_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-19_19-34-01.BMP,0,0,0,0.65,0
6U0OQ_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-11-02_23-27-51.BMP,0,0,0,0.48,0
9A0V4_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-14_15-27-30.BMP,0,0,1,0.66,0
T10GU_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-07-12_09-00-28.BMP,0,0,0,0.75,0
Y50Z2_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-08-10_23-09-27.BMP,0,0,1,0.40,0
8Y0KU_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-04-15_14-27-21.BMP,1,1,0,0.65,1
8Y0KW_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-03-24_14-20-53.BMP,1,1,1,0.74,1
Y511I_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-09-03_08-01-40.BMP,1,1,1,0.63,1
9A0T8_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-03-13_05-32-04.BMP,1,1,0,0.69,1
8Y0K8_HC_PL_MEAS_FIB_{MEASURE}_P006_DX7DY7SDX2SDY24_2020-10-23_16-43-58.BMP,1,1,1,0.76,1
T10GG_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-29_00-03-03.BMP,1,1,0,0.66,1
1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX2SDY24_2020-10-25_01-53-36.BMP,1,1,0,0.88,1
7EIGK_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-15_16-24-55.BMP,1,1,1,0.92,1
4P0RK_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-11_03-41-57.BMP,1,1,0,0.79,1
8Y0K8_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX8DY11SDX2SDY13_2020-10-23_16-43-58.BMP,1,1,0,0.58,1
1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX2SDY13_2020-10-25_01-53-36.BMP,1,1,0,0.56,1
9A0SM_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-02-06_22-35-29.BMP,1,1,1,0.83,1
2CICQ_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-07-24_15-21-44.BMP,1,1,0,0.76,1
G1070_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-01-28_07-42-25.BMP,1,1,0,0.57,1
5D0IM_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-02-07_01-06-55.BMP,1,1,1,0.91,1
Y511C_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-29_01-40-49.BMP,1,1,1,0.42,1
7N0K6_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2019-12-31_21-27-43.BMP,1,1,0,0.61,1
Y50Z0_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-10_00-19-15.BMP,1,1,1,0.48,1
3XI7K_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-04-19_10-52-02.BMP,1,1,0,0.79,1
1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX8DY11SDX2SDY11_2020-10-28_18-05-00.BMP,1,1,0,0.58,1
4P0RM_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-31_17-25-59.BMP,1,1,1,0.89,1
Y50X6_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-06_04-51-17.BMP,1,1,0,0.61,1
Y50WY_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-04_08-37-48.BMP,1,1,0,0.91,1
6U0NW_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-11_12-23-35.BMP,1,1,1,0.82,1
N606E_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-12-08_15-17-38.BMP,1,1,1,0.67,1
Y50Z8_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-12-15_08-18-10.BMP,1,1,0,0.62,1
G106U_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-05-25_11-23-10.BMP,1,1,1,0.93,1
8Y0KU_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-04-15_14-27-21.BMP,1,1,0,0.47,1
T10GE_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-04-29_11-45-49.BMP,1,1,1,0.69,1
8FJ44_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-03-14_11-40-24.BMP,1,1,0,0.83,1
9A0T6_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-03-13_11-24-20.BMP,1,1,1,0.41,1
8Y0KG_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-02-19_04-57-29.BMP,1,1,1,0.71,1
Y511Y_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-12-08_06-19-21.BMP,1,1,1,0.74,1
Y50YI_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX7SDY17_2020-07-13_20-40-35.BMP,1,1,0,0.76,1
S7012_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX6SDY17_2020-09-01_20-38-48.BMP,1,1,0,0.48,1
N9HK4_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-03-31_22-27-28.BMP,1,1,1,0.76,1
T10HK_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-16_14-47-16.BMP,1,1,0,0.57,1
2CICQ_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-24_15-21-44.BMP,1,1,1,0.78,1
9A0UY_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-04_05-34-10.BMP,1,1,0,0.44,1
6U0NO_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-24_01-39-29.BMP,1,1,0,0.49,1
7N0JE_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-01-27_23-15-20.BMP,1,1,0,0.74,1
Y50X2_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-04_05-58-57.BMP,1,1,1,0.79,1
8Y0KQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-02-04_19-41-16.BMP,1,1,1,0.83,1
4P0RU_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-11-06_09-57-12.BMP,1,1,0,0.58,1
S7012_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-09-01_07-56-15.BMP,1,1,0,0.89,1
Y510I_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-03-06_12-14-00.BMP,1,1,0,0.41,1
Y50YY_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-18_13-11-27.BMP,1,1,0,0.85,1
N9HK6_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-03-29_13-00-50.BMP,1,1,0,0.91,1
T10H2_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-04-28_03-34-16.BMP,1,1,1,0.74,1
8Y0KW_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-03-24_14-20-53.BMP,1,1,0,0.91,1
7N0N6_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-04_23-54-34.BMP,1,1,1,0.74,1
Y50X6_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-06_04-51-17.BMP,1,1,1,0.62,1
7N0MI_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-02-06_01-50-52.BMP,1,1,1,0.44,1
Y50QQ_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX7DY7SDX2SDY24_2020-11-25_11-17-09.BMP,1,1,1,0.82,1
4P0SM_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-12_07-45-56.BMP,1,1,1,0.58,1
F70KQ_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-12-19_08-54-52.BMP,1,1,1,0.78,1
N606G_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-15_12-33-35.BMP,1,1,0,0.44,1
Y511C_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-29_14-08-15.BMP,1,1,1,0.47,1
6U0OG_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-04_20-14-41.BMP,1,1,1,0.86,1
N606E_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-12-08_15-17-38.BMP,1,1,1,0.72,1
F70KQ_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-12-19_08-54-52.BMP,1,1,1,0.72,1
N9HK8_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-04-04_14-55-38.BMP,1,1,0,0.50,1
1W1B8_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-13_02-25-35.BMP,1,1,1,0.92,1
8Y0K8_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX10DY9SDX4SDY23_2020-10-29_10-14-27.BMP,1,1,0,0.80,1
S702Q_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-13_13-14-21.BMP,1,1,1,0.90,1
G106U_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-05-25_07-10-30.BMP,1,1,1,0.87,1
Y50RK_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX8DY11SDX8SDY15_2020-11-24_08-22-44.BMP,1,1,1,0.83,1
3XI7G_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-04-22_14-08-34.BMP,1,1,0,0.73,1
T10GE_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-04-29_11-45-49.BMP,1,1,1,0.86,1
T10HC_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-04-30_02-22-54.BMP,1,1,1,0.88,1
7N0MI_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-02-06_01-50-52.BMP,1,1,0,0.66,1
Y50RI_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX12DY6SDX8SDY15_2020-10-22_07-48-25.BMP,1,1,0,0.84,1
4P0RK_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-11_03-41-57.BMP,1,1,0,0.53,1
Y511G_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-26_21-24-48.BMP,1,1,1,0.59,1
Y50X8_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-14_18-55-28.BMP,1,1,0,0.90,1
8Y0K8_HC_PL_MEAS_FIB_{MEASURE2}_P007_DX9DY4SDX2SDY23_2020-10-29_10-14-27.BMP,1,1,0,0.65,1
Y511C_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-29_14-08-15.BMP,1,1,0,0.90,1
Y50R8_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-10_00-42-42.BMP,1,1,1,0.49,1
4P0RM_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-31_17-25-59.BMP,1,1,0,0.85,1
2CICQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-24_15-21-44.BMP,1,1,1,0.82,1
