file name,label,vanti,train \ test,score,vanti with context data
2RLV0_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-09_22-41-53.BMP,0,0,0,0.73,0
2RLV0_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-09_22-41-53.BMP,0,0,0,0.52,0
2RLV0_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-09_22-41-53.BMP,0,0,0,0.48,0
2RLV2_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-22_05-07-10.BMP,0,0,0,0.80,0
2RLV2_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-22_05-07-10.BMP,0,0,0,0.86,0
2RLV2_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-22_05-07-10.BMP,0,0,0,0.88,0
2RLV2_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-22_05-07-10.BMP,0,0,1,0.76,0
2RLV2_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-22_05-07-10.BMP,0,0,1,0.81,0
2RLV4_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-11_19-44-53.BMP,0,0,0,0.90,0
2RLV4_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-11_19-44-53.BMP,0,0,0,0.67,0
2RLV4_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-11_19-44-53.BMP,0,0,0,0.92,0
2RLV4_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-11_19-44-53.BMP,0,0,0,0.87,0
2RLV4_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-11_19-44-53.BMP,0,0,1,0.64,0
2RLV4_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-11_19-44-53.BMP,0,0,0,0.93,0
2RLV8_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-16_01-19-51.BMP,0,0,0,0.83,0
2RLV8_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-16_01-19-51.BMP,0,0,0,0.49,0
2RLV8_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-16_01-19-51.BMP,0,0,0,0.67,0
2RLV8_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-16_01-19-51.BMP,0,0,0,0.89,0
2RLV8_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-16_01-19-51.BMP,0,0,1,0.71,0
2RLVA_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-05_07-16-08.BMP,0,0,1,0.84,0
2RLVA_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-05_07-16-08.BMP,0,0,1,0.41,0
2RLVA_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-05_07-16-08.BMP,0,0,0,0.67,0
2RLVA_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-05_07-16-08.BMP,0,0,0,0.89,0
2RLVC_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-14_07-56-57.BMP,0,0,0,0.68,0
2RLVC_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-14_07-56-57.BMP,0,0,0,0.88,0
2RLVC_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-14_07-56-57.BMP,0,0,0,0.79,0
2RLVC_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-14_07-56-57.BMP,0,0,0,0.85,0
2RLVG_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-28_14-43-11.BMP,0,0,0,0.47,0
2RLVG_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-28_14-43-11.BMP,0,0,0,0.76,0
2RLVG_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-28_14-43-11.BMP,0,0,0,0.54,0
2RLVG_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-28_14-43-11.BMP,0,0,0,0.47,0
2RLVK_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-03_00-36-14.BMP,0,0,0,0.60,0
2RLVK_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-03_00-36-14.BMP,0,0,0,0.89,0
2RLVK_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-03_00-36-14.BMP,0,0,0,0.41,0
2RLVK_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-03_00-36-14.BMP,0,0,1,0.62,0
2RLVK_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-03_00-36-14.BMP,0,0,0,0.86,0
2RLVK_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-03_00-36-14.BMP,0,0,0,0.72,0
2RLVM_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-01_11-14-09.BMP,0,0,1,0.41,0
2RLVM_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-01_11-14-09.BMP,0,0,1,0.42,0
2RLVM_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-01_11-14-09.BMP,0,0,0,0.50,0
2RLVO_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-23_01-10-38.BMP,0,0,0,0.92,0
2RLVO_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-23_01-10-38.BMP,0,0,0,0.79,0
2RLVO_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-23_01-10-38.BMP,0,0,0,0.93,0
2RLVO_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-23_01-10-38.BMP,0,0,1,0.79,0
2RLVQ_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-21_21-32-29.BMP,0,0,0,0.41,0
2RLVQ_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-21_21-32-29.BMP,0,0,1,0.61,0
2RLVQ_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-21_21-32-29.BMP,0,0,0,0.45,0
2RLVQ_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-21_21-32-29.BMP,0,0,0,0.92,0
2RLVQ_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-21_21-32-29.BMP,0,0,1,0.67,0
2RLVQ_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-21_21-32-29.BMP,0,0,0,0.48,0
2RLVS_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-27_14-22-59.BMP,0,0,0,0.86,0
2RLVS_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-27_14-22-59.BMP,0,0,0,0.51,0
2RLVS_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-27_14-22-59.BMP,0,0,0,0.80,0
2RLVW_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-17_03-28-10.BMP,0,0,0,0.63,0
2RLVW_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-17_03-28-10.BMP,0,0,0,0.86,0
2RLVW_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-17_03-28-10.BMP,0,0,0,0.77,0
2RLW0_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-12_07-23-04.BMP,0,0,1,0.92,0
2RLW0_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-12_07-23-04.BMP,0,0,0,0.42,0
2RLW0_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-12_07-23-04.BMP,0,0,0,0.42,0
2RLW4_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-11_14-01-25.BMP,0,0,0,0.88,0
2RLW4_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-11_14-01-25.BMP,0,0,1,0.44,0
2RLW4_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-11_14-01-25.BMP,0,0,0,0.77,0
2RLW4_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-11_14-01-25.BMP,0,0,1,0.78,0
2RLW4_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-11_14-01-25.BMP,0,0,0,0.71,0
2RLW4_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-11_14-01-25.BMP,0,0,1,0.85,0
2RLWA_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-08_20-27-29.BMP,0,0,0,0.81,0
2RLWA_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-08_20-27-29.BMP,0,0,0,0.88,0
2RLWA_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-08_20-27-29.BMP,0,0,1,0.57,0
2RLWA_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-08_20-27-29.BMP,0,0,1,0.77,0
2RLWA_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-08_20-27-29.BMP,0,0,0,0.51,0
2RLWA_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-08_20-27-29.BMP,0,0,0,0.73,0
2RLWC_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-18_20-56-27.BMP,0,0,1,0.49,0
2RLWC_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-18_20-56-27.BMP,0,0,1,0.50,0
2RLWC_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-18_20-56-27.BMP,0,0,0,0.92,0
2RLWC_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-18_20-56-27.BMP,0,0,0,0.81,0
2RLWC_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-18_20-56-27.BMP,0,0,0,0.69,0
2RLWC_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-18_20-56-27.BMP,0,0,0,0.72,0
2RLWG_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-11_14-31-43.BMP,0,0,0,0.83,0
2RLWG_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-11_14-31-43.BMP,0,0,0,0.49,0
2RLWG_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-11_14-31-43.BMP,0,0,0,0.88,0
2RLWG_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-11_14-31-43.BMP,0,0,0,0.72,0
2RLWK_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-24_10-38-04.BMP,0,0,1,0.85,0
2RLWK_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-24_10-38-04.BMP,0,0,1,0.81,0
2RLWK_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-24_10-38-04.BMP,0,0,1,0.91,0
2RLWK_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-24_10-38-04.BMP,0,0,0,0.46,0
2RLWK_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-24_10-38-04.BMP,0,0,0,0.51,0
2RLWK_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-24_10-38-04.BMP,0,0,1,0.75,0
2RLWO_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-04_00-19-23.BMP,0,0,0,0.74,0
2RLWO_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-04_00-19-23.BMP,0,0,0,0.94,0
2RLWO_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-04_00-19-23.BMP,0,0,0,0.57,0
2RLWO_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-04_00-19-23.BMP,0,0,0,0.57,0
2RLWW_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY30_2020-11-17_01-12-18.BMP,0,0,0,0.77,0
2RLWW_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-15_23-22-21.BMP,0,0,0,0.44,0
2RLWW_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-17_01-12-18.BMP,0,0,0,0.81,0
2RLWW_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-15_23-22-21.BMP,0,0,0,0.70,0
2RLWW_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY30_2020-11-17_01-12-18.BMP,0,0,0,0.93,0
2RLWW_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-15_23-22-21.BMP,0,0,0,0.59,0
2RLWW_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY30_2020-11-17_01-12-18.BMP,0,0,0,0.44,0
2RLWW_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-15_23-22-21.BMP,0,0,0,0.74,0
2RLWW_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY30_2020-11-17_01-12-18.BMP,0,0,0,0.79,0
2RLWW_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-15_23-22-21.BMP,0,0,1,0.85,0
2RLWW_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-15_23-22-21.BMP,0,0,0,0.77,0
2RLWY_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-11_14-33-22.BMP,0,0,0,0.93,0
2RLWY_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-11_14-33-22.BMP,0,0,1,0.53,0
2RLWY_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-11_14-33-22.BMP,0,0,0,0.57,0
2RLWY_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-11_14-33-22.BMP,0,0,1,0.74,0
2RLWY_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-11_14-33-22.BMP,0,0,1,0.53,0
2RLWY_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-11_14-33-22.BMP,0,0,0,0.43,0
2RLX0_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-23_19-13-38.BMP,0,0,1,0.73,0
2RLX0_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-23_19-13-38.BMP,0,0,0,0.45,0
2RLX0_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-23_19-13-38.BMP,0,0,0,0.70,0
2RLX0_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-23_19-13-38.BMP,0,0,1,0.48,0
2RLX8_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-05_14-53-28.BMP,0,0,1,0.58,0
2RLX8_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-05_14-53-28.BMP,0,0,0,0.93,0
2RLX8_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-05_14-53-28.BMP,0,0,0,0.59,0
2RLX8_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-05_14-53-28.BMP,0,0,0,0.92,0
2RLX8_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-05_14-53-28.BMP,0,0,1,0.77,0
2RLX8_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-05_14-53-28.BMP,0,0,1,0.71,0
2RLXA_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-11_19-40-07.BMP,0,0,0,0.52,0
2RLXA_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-11_19-40-07.BMP,0,0,0,0.62,0
2RLXA_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-11_19-40-07.BMP,0,0,0,0.89,0
2RLXC_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-30_05-57-23.BMP,0,0,0,0.66,0
2RLXC_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-30_05-57-23.BMP,0,0,0,0.57,0
2RLXC_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-30_05-57-23.BMP,0,0,0,0.42,0
2RLXC_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-30_05-57-23.BMP,0,0,0,0.87,0
2RLXE_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-28_01-33-33.BMP,0,0,1,0.56,0
2RLXE_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-28_01-33-33.BMP,0,0,0,0.69,0
2RLXE_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-28_01-33-33.BMP,0,0,0,0.87,0
2RLXE_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-28_01-33-33.BMP,0,0,0,0.66,0
2RLXI_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY30_2020-11-20_21-35-16.BMP,0,0,0,0.60,0
2RLXI_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-20_20-10-39.BMP,0,0,1,0.79,0
2RLXI_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-20_21-35-16.BMP,0,0,0,0.73,0
2RLXI_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-20_20-10-39.BMP,0,0,1,0.80,0
2RLXI_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY30_2020-11-20_21-35-16.BMP,0,0,0,0.43,0
2RLXI_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-20_20-10-39.BMP,0,0,1,0.87,0
2RLXI_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY30_2020-11-20_21-35-16.BMP,0,0,0,0.77,0
2RLXI_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-20_20-10-39.BMP,0,0,0,0.57,0
2RLXI_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-20_20-10-39.BMP,0,0,0,0.50,0
2RLXI_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY30_2020-11-20_21-35-16.BMP,0,0,0,0.87,0
2RLXI_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-20_20-10-39.BMP,0,0,0,0.81,0
2RLXM_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-30_22-06-32.BMP,0,0,0,0.60,0
2RLXM_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-01_01-16-25.BMP,0,0,0,0.66,0
2RLXM_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-30_22-06-32.BMP,0,0,1,0.93,0
2RLXM_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY30_2020-12-01_01-16-25.BMP,0,0,0,0.89,0
2RLXM_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-11-30_22-06-32.BMP,0,0,0,0.89,0
2RLXM_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY30_2020-12-01_01-16-25.BMP,0,0,0,0.50,0
2RLXM_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-30_22-06-32.BMP,0,0,0,0.81,0
2RLXM_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY30_2020-12-01_01-16-25.BMP,0,0,0,0.72,0
2RLXM_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-30_22-06-32.BMP,0,0,0,0.75,0
2RLXM_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY30_2020-12-01_01-16-25.BMP,0,0,1,0.61,0
2RLXM_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-11-30_22-06-32.BMP,0,0,0,0.76,0
2RLXS_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY30_2020-12-06_10-49-08.BMP,0,0,1,0.49,0
2RLXS_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-06_05-57-01.BMP,0,0,0,0.69,0
2RLXS_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-06_10-49-08.BMP,0,0,0,0.70,0
2RLXS_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-06_05-57-01.BMP,0,0,1,0.56,0
2RLXS_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY30_2020-12-06_10-49-08.BMP,0,0,0,0.67,0
2RLXS_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-06_05-57-01.BMP,0,0,0,0.44,0
2RLXS_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY30_2020-12-06_10-49-08.BMP,0,0,0,0.56,0
2RLXS_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY30_2020-12-06_10-49-08.BMP,0,0,0,0.86,0
2RLXS_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-06_05-57-01.BMP,0,0,0,0.86,0
2RLY2_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-22_21-03-11.BMP,0,0,0,0.61,0
2RLY2_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-22_21-03-11.BMP,0,0,1,0.64,0
2RLY2_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-22_21-03-11.BMP,0,0,0,0.61,0
2RLY2_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-22_21-03-11.BMP,0,0,1,0.55,0
2RLY2_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-22_21-03-11.BMP,0,0,0,0.60,0
2RLY2_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-22_21-03-11.BMP,0,0,0,0.92,0
2RLYA_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-15_21-53-59.BMP,0,0,0,0.60,0
2RLYA_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-15_21-53-59.BMP,0,0,1,0.48,0
2RLYA_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-15_21-53-59.BMP,0,0,0,0.76,0
2RLYA_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-15_21-53-59.BMP,0,0,0,0.44,0
2RLYA_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-15_21-53-59.BMP,0,0,1,0.86,0
2RLYA_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-15_21-53-59.BMP,0,0,0,0.63,0
2RLYC_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-23_11-19-15.BMP,0,0,0,0.51,0
2RLYC_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-23_11-19-15.BMP,0,0,0,0.48,0
2RLYC_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-23_11-19-15.BMP,0,0,0,0.73,0
2RLYC_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-12-23_11-19-15.BMP,0,0,0,0.86,0
2RLYC_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-12-23_11-19-15.BMP,0,0,0,0.58,0
2RLYC_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX17DY6SDX6SDY31_2020-12-23_11-19-15.BMP,0,0,0,0.66,0
2RLYE_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-12-23_21-37-05.BMP,0,0,1,0.61,0
2RLYE_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-12-23_21-37-05.BMP,0,0,0,0.56,0
2RLYE_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY31_2020-12-23_21-37-05.BMP,0,0,1,0.43,0
