,file name,label,vanti,train \ test,score,vanti label,vanti with context data
1659,3AIQK_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-09-15_03-17-19.BMP,0,0,1,0.54,1,0
1660,3AIQM_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-09-06_03-48-11.BMP,0,0,0,0.61,1,0
1661,3AIQO_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-09-27_13-56-14.BMP,0,0,1,0.59,1,0
1662,3AIQO_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-09-27_13-56-14.BMP,0,0,0,0.42,1,0
1663,3AIQQ_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY13_2020-09-22_14-43-57.BMP,0,0,1,0.63,1,0
1664,3AIQQ_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY13_2020-09-22_14-43-57.BMP,0,0,0,0.68,0,0
1665,3AIQS_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-09-27_20-05-48 (1).BMP,0,0,0,0.52,0,0
1666,3AIQS_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-09-27_20-05-48.BMP,0,0,0,0.67,0,0
1667,3AIQU_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-19_10-22-46.BMP,0,0,0,0.42,1,0
1668,3AIR2_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-09-28_17-27-40.BMP,0,0,0,0.88,1,0
1669,3AIRG_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-10-25_16-50-16 (1).BMP,0,0,1,0.43,1,0
1670,3AIRG_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-10-25_16-50-16.BMP,0,0,0,0.94,1,0
1671,3AIRG_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-25_16-50-16.BMP,0,0,0,0.87,1,0
1672,3AIRG_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-25_16-50-16.BMP,0,0,0,0.53,0,0
1673,3AIUI_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-09-08_15-34-34.BMP,0,0,0,0.85,1,0
1674,3AIUG_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-09-28_08-54-56.BMP,0,0,1,0.72,1,0
1675,3AIUM_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-11-10_09-32-23.BMP,0,0,0,0.74,0,0
1676,3AIUK_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-15_04-02-38.BMP,0,0,0,0.69,1,0
1677,3AIUM_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-11-10_09-32-23.BMP,0,0,0,0.83,1,0
1678,3AIUQ_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-11-19_10-18-40.BMP,0,0,1,0.6,1,0
1679,3AIUQ_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-11-19_10-18-40.BMP,0,0,1,0.55,1,0
1680,3AIVA_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY13_2020-11-13_04-06-04.BMP,0,0,0,0.91,0,0
1681,3AIVA_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY13_2020-11-13_04-06-04.BMP,0,0,1,0.84,1,0
1682,3AIVC_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-26_16-52-10.BMP,0,0,1,0.54,1,0
1683,3AIVE_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-09-26_15-19-45.BMP,0,0,0,0.83,1,0
1684,3AIVI_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-11-19_09-48-59.BMP,0,0,1,0.47,1,0
1685,3AIVI_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-11-19_09-48-59.BMP,0,0,0,0.78,0,0
1686,3AIVY_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-11-01_22-48-27.BMP,0,0,0,0.53,1,0
1687,3AIVW_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-15_19-52-00.BMP,0,0,0,0.57,1,0
1688,3AIVW_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-11-15_19-52-00.BMP,0,0,0,0.77,0,0
1689,3AIVY_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-11-01_22-48-27.BMP,0,0,0,0.87,0,0
1690,3AIVY_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-01_22-48-27.BMP,0,0,1,0.42,1,0
1691,3AIW2_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-10-26_20-50-49.BMP,0,0,0,0.9,0,0
1692,3AIW8_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-11-18_05-52-03.BMP,0,0,1,0.84,1,0
1693,3AIW8_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-18_05-52-03.BMP,0,0,1,0.75,0,0
1694,3AIWA_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-09-25_21-51-56.BMP,0,0,1,0.82,0,0
1695,3AIWE_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-11-17_04-08-26.BMP,0,0,0,0.61,1,0
1696,3AIWE_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-11-17_04-08-26.BMP,0,0,1,0.56,1,0
1697,3AIWE_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-11-17_04-08-26.BMP,0,0,1,0.91,1,0
1698,3AIWE_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-17_04-08-26.BMP,0,0,1,0.65,1,0
1699,3AIWG_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-30_14-35-07.BMP,0,0,1,0.49,0,0
1700,3AIWG_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-30_14-35-07.BMP,0,0,0,0.74,0,0
1701,3AIWI_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-11-11_21-12-15.BMP,0,0,0,0.87,0,0
1702,3AIWK_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-05_03-23-36.BMP,0,0,0,0.8,0,0
1703,3AIX2_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-10-19_11-55-04.BMP,0,0,0,0.77,0,0
1704,3AIX2_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-19_11-55-04.BMP,0,0,0,0.66,1,0
1705,3AIX2_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-10-19_11-55-04.BMP,0,0,0,0.93,1,0
1706,3AIX4_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-10-26_22-25-13.BMP,0,0,0,0.65,0,0
1707,3AIX6_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-11-22_17-42-21.BMP,0,0,1,0.62,0,0
1708,3AIXA_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-05_07-19-56.BMP,0,0,0,0.73,0,0
1709,3AIXC_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-11-24_01-20-52.BMP,0,0,0,0.73,0,0
1710,3AIXE_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-11-20_03-21-56.BMP,0,0,1,0.55,1,0
1711,3AIXE_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-11-20_03-21-56.BMP,0,0,0,0.49,1,0
1712,3AIXE_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-20_03-21-56.BMP,0,0,0,0.72,1,0
1713,3AIXG_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-26_16-30-13.BMP,0,0,0,0.62,0,0
1714,3AIXO_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-11-25_22-32-20.BMP,0,0,0,0.44,1,0
1715,3AIXU_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-27_03-26-03.BMP,0,0,0,0.6,1,0
1716,3AIY8_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-11-05_12-50-47.BMP,0,0,0,0.64,0,0
1717,3AIY8_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-05_12-50-47.BMP,0,0,0,0.72,1,0
1718,3AIYG_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-14_22-15-38.BMP,0,0,0,0.66,1,0
1719,3AIYK_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-18_09-58-23.BMP,0,0,0,0.9,1,0
1720,3AIYK_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-18_09-58-23.BMP,0,0,0,0.89,1,0
1721,3AIYM_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-11-29_00-15-17.BMP,0,0,0,0.64,1,0
1722,3AIYM_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-11-29_00-15-17.BMP,0,0,0,0.74,0,0
1723,3AIYQ_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-11-22_06-00-52.BMP,0,0,0,0.92,0,0
1724,3AIYU_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-11-09_23-04-43.BMP,0,0,0,0.89,0,0
1725,3AIYY_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-12-19_13-12-35.BMP,0,0,0,0.61,1,0
1726,3AIYY_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-19_13-12-35.BMP,0,0,0,0.85,0,0
1727,3AIZ2_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-03_04-54-25.BMP,0,0,1,0.42,0,0
1728,3AIZ2_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-11-03_04-54-25.BMP,0,0,0,0.89,0,0
1729,3AIZ6_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-11-06_04-01-40.BMP,0,0,0,0.86,1,0
1730,3AIZA_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-12-10_23-51-54.BMP,0,0,0,0.52,1,0
1731,3AIZ6_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-11-06_04-01-40.BMP,0,0,1,0.69,0,0
1732,3AIZ6_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-06_04-01-40.BMP,0,0,0,0.91,1,0
1733,3AIZC_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-11_23-23-09.BMP,0,0,1,0.84,1,0
1734,3AIZC_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-10-11_23-23-09.BMP,0,0,1,0.66,0,0
1735,3AIZG_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY13_2020-12-16_04-03-38.BMP,0,0,0,0.9,1,0
1736,3AIZE_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-09_03-10-56.BMP,0,0,0,0.55,0,0
1737,3AIZG_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-16_02-19-54.BMP,0,0,1,0.76,0,0
1738,3AIZK_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-11-25_11-38-20.BMP,0,0,0,0.69,0,0
1739,3AIZK_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-11-25_11-38-20 (1).BMP,0,0,0,0.73,1,0
1740,3AIZK_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-11-25_11-38-20.BMP,0,0,0,0.83,1,0
1741,3AIZM_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-10_15-52-39.BMP,0,0,0,0.57,0,0
1742,3AIZS_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-12_13-33-11.BMP,0,0,0,0.42,0,0
1743,3AIZQ_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-15_01-13-33.BMP,0,0,0,0.8,1,0
1744,3AIZW_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-09_03-55-15.BMP,0,0,1,0.68,0,0
1745,3AIZW_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-09_03-55-15.BMP,0,0,0,0.6,0,0
1746,3AJ00_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-06_23-32-24.BMP,0,0,0,0.48,1,0
1747,3AJ02_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-02_21-52-28.BMP,0,0,0,0.55,0,0
1748,3AJ08_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-11-09_06-34-51.BMP,0,0,0,0.73,0,0
1749,3AJ06_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-02_23-20-00.BMP,0,0,0,0.92,1,0
1750,3AJ06_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-12-02_23-20-00 (1).BMP,0,0,0,0.73,0,0
1751,3AJ06_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-12-02_23-20-00.BMP,0,0,0,0.45,0,0
1752,3AJ06_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-02_23-20-00.BMP,0,0,0,0.54,1,0
1753,3AJ0A_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-08_14-13-50.BMP,0,0,0,0.68,1,0
1754,3AJ08_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-09_06-34-51.BMP,0,0,1,0.91,0,0
1755,3AJ0E_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-14_08-49-25.BMP,0,0,0,0.65,0,0
1756,3AJ0C_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-11-26_22-56-41.BMP,0,0,1,0.62,0,0
1757,3AJ0O_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-07_22-13-38.BMP,0,0,0,0.9,0,0
1758,3AJ0O_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-07_22-13-38.BMP,0,0,0,0.73,1,0
1759,3AJ0U_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-15_01-46-26.BMP,0,0,0,0.79,0,0
1760,3AJ0Y_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-06_04-09-22.BMP,0,0,0,0.87,0,0
1761,3AJ0U_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-15_01-46-26.BMP,0,0,0,0.54,1,0
1762,3AJ0Y_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-06_04-09-22.BMP,0,0,0,0.48,1,0
1763,3AJ16_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-26_06-31-49.BMP,0,0,0,0.73,1,0
1764,3AJ18_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-14_07-32-47.BMP,0,0,0,0.65,1,0
1765,3AJ18_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-14_07-32-47.BMP,0,0,0,0.57,1,0
1766,3AJ16_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-11-26_06-31-49.BMP,0,0,0,0.43,1,0
1767,3AJ1I_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-20_05-47-45.BMP,0,0,0,0.48,1,0
1768,3AJ1K_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-13_10-14-34.BMP,0,0,0,0.9,1,0
1769,3AJ1M_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-08_07-59-45.BMP,0,0,1,0.83,1,0
1770,3AJ1K_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-13_10-14-34.BMP,0,0,1,0.57,1,0
1771,3AJ1S_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-12_01-21-06.BMP,0,0,1,0.63,1,0
1772,3AJ1S_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-12_01-21-06.BMP,0,0,1,0.58,1,0
1773,3AJ1W_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-08_19-14-40.BMP,0,0,1,0.58,1,0
1774,3AJ1Y_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-15_02-15-01.BMP,0,0,0,0.77,0,0
1775,3AJ1S_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-12-12_01-21-06.BMP,0,0,0,0.42,1,0
1776,3AJ1W_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-08_19-14-40.BMP,0,0,0,0.67,1,0
1777,3AJ1Y_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-12-15_02-15-01.BMP,0,0,0,0.9,0,0
1778,3AJ24_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-12-17_17-14-11.BMP,0,0,0,0.48,1,0
1779,3AJ26_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-14_22-09-32.BMP,0,0,1,0.43,0,0
1780,3AJ26_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-14_22-09-32.BMP,0,0,0,0.5,0,0
1781,3AJ26_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-12-14_22-09-32.BMP,0,0,0,0.44,0,0
1782,3AJ2A_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-15_18-28-38.BMP,0,0,0,0.44,0,0
1783,3AJ2A_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-15_18-28-38.BMP,0,0,0,0.75,1,0
1784,3AJ2Q_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-11-11_05-26-30.BMP,0,0,0,0.66,1,0
1785,3AJ2Q_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-11_05-26-30.BMP,0,0,0,0.5,1,0
1786,3AJ2O_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-14_22-18-56.BMP,0,0,1,0.81,1,0
1787,3AJ2S_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-12_01-17-58.BMP,0,0,0,0.58,1,0
1788,3AJ2U_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-12-15_06-24-15.BMP,0,0,0,0.5,0,0
1789,3AJ32_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-12_00-17-13.BMP,0,0,0,0.82,0,0
1790,3AJ2W_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-26_22-57-11.BMP,0,0,0,0.68,1,0
1791,3AJ34_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-12-14_17-15-05.BMP,0,0,0,0.5,0,0
1792,3AJ34_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-14_17-15-05.BMP,0,0,1,0.48,1,0
1793,3AJ36_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-12-11_00-10-13.BMP,0,0,0,0.63,1,0
1794,3AJ3A_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-15_01-15-08.BMP,0,0,0,0.6,0,0
1795,3AJ3A_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-12-15_01-15-08.BMP,0,0,0,0.63,1,0
1796,3AJ3I_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-12-14_04-09-09.BMP,0,0,1,0.85,0,0
1797,3AJ3I_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-14_04-09-09.BMP,0,0,1,0.89,0,0
1798,3AJ3K_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-03_10-46-39.BMP,0,0,0,0.62,0,0
1799,3AJ3M_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-19_19-26-12.BMP,0,0,1,0.8,1,0
1800,3AJ3K_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-12-03_10-46-39.BMP,0,0,0,0.44,1,0
1801,3AJ3M_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-19_19-26-12.BMP,0,0,0,0.58,1,0
1802,3AJ3M_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-12-19_19-26-12.BMP,0,0,0,0.92,0,0
1803,3AJ3O_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-01_22-09-22.BMP,0,0,0,0.88,1,0
1804,3AJ3O_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-01_22-09-22.BMP,0,0,1,0.89,1,0
1805,3AJ40_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-06_23-14-04.BMP,0,0,0,0.82,0,0
1806,3AJ42_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-14_21-35-52.BMP,0,0,0,0.55,0,0
1807,3AJ42_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-14_21-35-52.BMP,0,0,0,0.59,1,0
1808,3AJ42_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-12-14_21-35-52.BMP,0,0,0,0.85,1,0
1809,3AJ4Q_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-16_05-14-41 (1).BMP,0,0,0,0.79,0,0
1810,3AJ4Q_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-16_05-14-41.BMP,0,0,0,0.69,1,0
1811,3AJ48_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-11_00-16-54.BMP,0,0,0,0.75,1,0
1812,3AJ92_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-09_21-24-53.BMP,0,0,1,0.52,1,0
1813,3AJ8K_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-10_09-12-07.BMP,0,0,1,0.6,0,0
1814,3AJ8K_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-12-10_09-12-07.BMP,0,0,0,0.92,1,0
1815,3AJ9A_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-14_06-08-56.BMP,0,0,0,0.81,0,0
1816,3AJ9O_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-07_08-50-10.BMP,0,0,0,0.94,1,0
1817,3AJBU_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-08_23-32-32.BMP,0,0,0,0.66,1,0
1818,3AJC2_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-18_23-24-10.BMP,0,0,1,0.52,1,0
1819,3AJC2_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-18_23-24-10.BMP,0,0,0,0.41,0,0
1820,3JNMU_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX8SDY16_2020-10-17_14-52-45.BMP,0,0,0,0.47,0,0
1821,3JNP4_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX8SDY16_2020-10-04_13-45-21.BMP,0,0,0,0.69,0,0
1822,3JNPU_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX8SDY16_2020-10-17_04-27-09.BMP,0,0,0,0.5,1,0
1823,3JNPU_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX8SDY16_2020-10-17_04-27-09.BMP,0,0,1,0.87,1,0
