,file name,label,vanti,train \ test,score,vanti with PR
5665,6GJWY_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX8SDY11_2020-11-19_13-04-43.JPG,0,0,1,0.59,0.0
5666,6GJWY_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX4DY12SDX2SDY33_2020-11-19_13-04-43.JPG,0,0,0,0.58,0.0
5667,6GJX6_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX10DY9SDX4SDY30_2020-11-02_21-10-15.JPG,0,0,0,0.9,0.0
5668,6GJX6_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX10DY9SDX12SDY42_2020-11-02_21-10-15.JPG,0,0,0,0.52,0.0
5669,6GJX6_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX12DY6SDX4SDY30_2020-11-02_21-10-15.JPG,0,0,0,0.82,0.0
5670,6GJX6_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX4DY6SDX9SDY34_2020-11-02_21-10-15.JPG,0,0,0,0.63,0.0
5671,6GJX6_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX5DY9SDX6SDY24_2020-11-02_21-10-15.JPG,0,0,0,0.77,0.0
5673,6GJX6_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX13SDY45_2020-11-02_21-10-15.JPG,0,0,1,0.62,0.0
5674,6GJX6_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX7DY5SDX3SDY20_2020-11-02_21-10-15.JPG,0,0,0,0.62,0.0
5675,6GK1U_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX3SDY20_2020-10-28_12-35-36.JPG,0,0,0,0.71,0.0
5676,6GK1U_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX16DY11SDX3SDY20_2020-10-28_12-35-36.JPG,0,0,1,0.64,0.0
5677,6GK1Y_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX10DY9SDX8SDY22_2020-11-22_17-47-11.JPG,0,0,0,0.83,0.0
5678,6GK1Y_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX12DY6SDX8SDY22_2020-11-22_17-47-11.JPG,0,0,1,0.58,0.0
5680,6GK1Y_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX4DY6SDX6SDY24_2020-11-22_17-47-11.JPG,0,0,0,0.66,0.0
5681,6GK1Y_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX5DY9SDX2SDY40_2020-11-22_17-47-11.JPG,0,0,1,0.59,0.0
5682,6GK1Y_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX5DY9SDX6SDY24_2020-11-22_17-47-11.JPG,0,0,1,0.46,0.0
5684,6GK1Y_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX9DY7SDX5SDY37_2020-11-22_17-47-11.JPG,0,0,0,0.46,0.0
5685,6GK1Y_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX9DY7SDX10SDY15_2020-11-22_17-47-11.JPG,0,0,0,0.51,0.0
5686,6GK1Y_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX11DY14SDX13SDY45_2020-11-22_17-47-11.JPG,0,0,0,0.91,0.0
5687,6GK1Y_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX8DY13SDX4SDY9_2020-11-22_17-47-11.JPG,0,0,0,0.77,0.0
5688,6GK1Y_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY12SDX14SDY27_2020-11-22_17-47-11.JPG,0,0,0,0.55,0.0
5689,6GK1Y_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX4DY12SDX13SDY18_2020-11-22_17-47-11.JPG,0,0,0,0.44,0.0
5690,6GK1Y_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX7DY5SDX2SDY33_2020-11-22_17-47-11.JPG,0,0,0,0.49,0.0
5691,6GK1Y_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX16DY11SDX7SDY40_2020-11-22_17-47-11.JPG,0,0,1,0.73,0.0
5692,6GK2A_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX3DY8SDX12SDY42_2020-11-09_04-22-36.JPG,0,0,0,0.79,0.0
5693,6GK2A_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX4DY6SDX2SDY40_2020-11-09_04-22-36.JPG,0,0,0,0.56,0.0
5694,6GK2A_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX5SDY37_2020-11-09_04-22-36.JPG,0,0,0,0.72,0.0
5695,6GK2A_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX8DY13SDX14SDY27_2020-11-09_04-22-36.JPG,0,0,0,0.7,0.0
5696,6GK2A_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX4DY12SDX3SDY20_2020-11-09_04-22-36.JPG,0,0,0,0.65,0.0
5697,6GK2A_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX7DY5SDX3SDY20_2020-11-09_04-22-36.JPG,0,0,0,0.47,0.0
5698,6GK2A_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX2SDY33_2020-11-09_04-22-36.JPG,0,0,0,0.83,0.0
5699,6GK2C_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX3DY8SDX1SDY11_2020-11-10_04-19-01.JPG,0,0,0,0.41,0.0
5700,6GK2C_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX10DY9SDX4SDY30_2020-11-10_04-19-01.JPG,0,0,1,0.86,0.0
5701,6GK2C_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX5DY9SDX6SDY24_2020-11-10_04-19-01.JPG,0,0,0,0.4,0.0
5703,6GK2C_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX9SDY34_2020-11-10_04-19-01.JPG,0,0,0,0.71,0.0
5704,6GK2C_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX9DY7SDX13SDY45_2020-11-10_04-19-01.JPG,0,0,0,0.41,0.0
5706,6GK2C_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX10SDY15_2020-11-10_04-19-01.JPG,0,0,1,0.77,0.0
5707,6GK2C_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY3SDX4SDY9_2020-11-10_04-19-01.JPG,0,0,1,0.56,0.0
5709,6GK2C_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY12SDX14SDY27_2020-11-10_04-19-01.JPG,0,0,1,0.84,0.0
5710,6GK2E_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX12DY6SDX4SDY30_2020-11-13_12-18-24.JPG,0,0,1,0.67,0.0
5711,6GK2E_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX5DY9SDX2SDY40_2020-11-13_12-18-24.JPG,0,0,0,0.93,0.0
5715,6GK2E_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX16DY11SDX7SDY40_2020-11-13_12-18-24.JPG,0,0,0,0.62,0.0
5716,6GK2G_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX3DY8SDX1SDY11_2020-11-11_05-29-19.JPG,0,0,0,0.53,0.0
5718,6GK2G_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX12DY6SDX12SDY42_2020-11-11_05-29-19.JPG,0,1,1,0.52,0.0
5720,6GK2G_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX2SDY40_2020-11-11_05-29-19.JPG,0,0,0,0.6,0.0
5723,6GK2G_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX14SDY27_2020-11-11_05-29-19.JPG,0,0,0,0.75,0.0
5724,6GK2G_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX4DY12SDX2SDY33_2020-11-11_05-29-19.JPG,0,0,0,0.89,0.0
5725,6GK2G_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX3SDY20_2020-11-11_05-29-19.JPG,0,0,0,0.88,0.0
5727,6GK2I_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX4DY6SDX6SDY24_2020-11-22_11-48-27.JPG,0,0,0,0.63,0.0
5728,6GK2I_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX2SDY40_2020-11-22_11-48-27.JPG,0,0,1,0.41,0.0
5729,6GK2I_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX5SDY37_2020-11-22_11-48-27.JPG,0,0,0,0.79,0.0
5730,6GK2I_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX14SDY27_2020-11-22_11-48-27.JPG,0,0,0,0.94,0.0
5731,6GK2I_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX4DY12SDX13SDY18_2020-11-22_11-48-27.JPG,0,0,0,0.52,0.0
5732,6GK2I_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX3SDY20_2020-11-22_11-48-27.JPG,0,0,0,0.69,0.0
5733,6GK2I_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX13SDY18_2020-11-22_11-48-27.JPG,0,0,0,0.86,0.0
5734,6GK2K_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX10DY9SDX4SDY30_2020-11-13_13-01-09.JPG,0,0,0,0.46,0.0
5735,6GK2K_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX12DY6SDX4SDY30_2020-11-13_13-01-09.JPG,0,0,1,0.48,0.0
5736,6GK2K_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX4DY6SDX12SDY6_2020-11-13_13-01-09.JPG,0,0,0,0.68,0.0
5737,6GK2K_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX14DY10SDX2SDY40_2020-11-13_13-01-09.JPG,0,0,0,0.64,0.0
5739,6GK2K_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX11DY14SDX5SDY37_2020-11-13_13-01-09.JPG,0,0,0,0.79,0.0
5741,6GK2K_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX4DY12SDX13SDY18_2020-11-13_13-01-09.JPG,0,0,0,0.49,0.0
5742,6GK2K_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX7SDY40_2020-11-13_13-01-09.JPG,0,0,0,0.74,0.0
5745,6GK2M_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX6DY11SDX4SDY30_2020-11-13_13-01-09.JPG,0,0,0,0.45,0.0
5746,6GK2M_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX6DY11SDX8SDY22_2020-11-13_13-01-09.JPG,0,0,0,0.83,0.0
5748,6GK2M_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX2SDY40_2020-11-13_13-01-09.JPG,0,0,1,0.52,0.0
5749,6GK2M_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX8DY10SDX13SDY45_2020-11-13_13-01-09.JPG,0,0,0,0.79,0.0
5750,6GK3A_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX5DY9SDX9SDY34_2020-11-20_03-08-34.JPG,0,0,1,0.52,0.0
5751,6GK3A_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX8DY10SDX5SDY16_2020-11-20_03-08-34.JPG,0,0,1,0.4,0.0
5752,6GK3A_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX9DY7SDX5SDY37_2020-11-20_03-08-34.JPG,0,0,0,0.67,0.0
5753,6GK3A_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY12SDX4SDY9_2020-11-20_03-08-34.JPG,0,0,0,0.57,0.0
5754,6GK3A_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY12SDX14SDY27_2020-11-20_03-08-34.JPG,0,0,0,0.71,0.0
5755,6GK3A_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX4DY12SDX13SDY18_2020-11-20_03-08-34.JPG,0,0,1,0.77,0.0
5756,6GK3A_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX7DY5SDX3SDY20_2020-11-20_03-08-34.JPG,0,0,0,0.82,0.0
5757,6GK3A_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX3SDY20_2020-11-20_03-08-34.JPG,0,0,1,0.62,0.0
5758,6GK3A_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX7SDY40_2020-11-20_03-08-34.JPG,0,0,1,0.64,0.0
5761,6GK3C_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX12SDY6_2020-11-19_01-13-50.JPG,0,0,0,0.84,0.0
5762,6GK3C_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX8DY13SDX14SDY27_2020-11-19_01-13-50.JPG,0,0,1,0.65,0.0
5763,6GK3C_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY3SDX8SDY11_2020-11-19_01-13-50.JPG,0,0,0,0.89,0.0
5764,6GK3C_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX4DY12SDX13SDY18_2020-11-19_01-13-50.JPG,0,0,1,0.71,0.0
5765,6GK3C_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX3SDY20_2020-11-19_01-13-50.JPG,0,0,1,0.84,0.0
5766,6GK3C_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX7SDY40_2020-11-19_01-13-50.JPG,0,0,1,0.8,0.0
5769,6GK3Q_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY12SDX11SDY29_2020-11-18_12-01-33.JPG,0,0,1,0.61,0.0
5771,6GK3Q_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX11SDY29_2020-11-18_12-01-33.JPG,0,0,0,0.85,0.0
5774,6GK3Y_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX8DY10SDX5SDY16_2020-11-19_11-56-54.JPG,0,0,0,0.76,0.0
5776,6GK3Y_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX5SDY37_2020-11-19_11-56-54.JPG,0,0,0,0.71,0.0
5777,6GK3Y_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX8DY13SDX8SDY11_2020-11-19_11-56-54.JPG,0,0,0,0.55,0.0
5778,6GK3Y_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY3SDX14SDY27_2020-11-19_11-56-54.JPG,0,0,0,0.45,0.0
5779,6GK3Y_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX8SDY11_2020-11-19_11-56-54.JPG,0,0,0,0.54,0.0
5780,6GK3Y_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX4DY12SDX2SDY33_2020-11-19_11-56-54.JPG,0,0,0,0.84,0.0
5781,6GK3Y_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX7DY5SDX13SDY18_2020-11-19_11-56-54.JPG,0,0,0,0.77,0.0
5782,6GK3Y_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX16DY11SDX3SDY20_2020-11-19_11-56-54.JPG,0,0,0,0.72,0.0
5784,6GK4A_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX3DY8SDX12SDY42_2020-11-04_07-54-01.JPG,0,0,1,0.81,0.0
5786,6GK4A_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX4DY6SDX9SDY34_2020-11-04_07-54-01.JPG,0,0,0,0.91,0.0
5787,6GK4A_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX5DY9SDX9SDY34_2020-11-04_07-54-01.JPG,0,0,0,0.67,0.0
5789,6GK4A_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX8DY10SDX5SDY16_2020-11-04_07-54-01.JPG,0,0,0,0.69,0.0
5792,6GK4A_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX8DY13SDX8SDY11_2020-11-04_07-54-01.JPG,0,0,1,0.89,0.0
5793,6GK4A_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY12SDX14SDY27_2020-11-04_07-54-01.JPG,0,0,1,0.74,0.0
5795,6GK4A_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX7DY5SDX7SDY40_2020-11-04_07-54-01.JPG,0,0,1,0.93,0.0
5797,6GK4C_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX9SDY34_2020-11-19_22-53-46.JPG,0,0,1,0.56,0.0
5800,6GK4C_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY12SDX8SDY11_2020-11-19_22-53-46.JPG,0,0,1,0.46,0.0
5802,6GK4E_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX6DY11SDX8SDY22_2020-10-28_17-11-06.JPG,0,0,0,0.67,0.0
5803,6GK4E_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX12DY6SDX4SDY30_2020-10-28_17-11-06.JPG,0,0,1,0.54,0.0
5804,6GK4E_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX5DY9SDX12SDY6_2020-10-28_17-11-06.JPG,0,0,0,0.61,0.0
5805,6GK4E_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX14DY10SDX9SDY34_2020-10-28_17-11-06.JPG,0,0,0,0.64,0.0
5807,6GK4E_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY3SDX8SDY11_2020-10-28_17-11-06.JPG,0,0,1,0.54,0.0
5808,6GK4E_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX7SDY40_2020-10-28_17-11-06.JPG,0,0,1,0.65,0.0
5809,6GK4I_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX6DY11SDX1SDY11_2020-11-20_11-47-52.JPG,0,0,0,0.44,0.0
5811,6GK4W_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX5SDY16_2020-11-19_17-21-36.JPG,0,0,0,0.51,0.0
5813,6GK4W_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX3SDY20_2020-11-19_17-21-36.JPG,0,0,1,0.51,0.0
5814,6GK5A_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX6DY11SDX4SDY30_2020-11-22_17-47-11.JPG,0,0,1,0.75,0.0
5817,6GK5A_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX10DY9SDX12SDY42_2020-11-22_17-47-11.JPG,0,0,0,0.43,0.0
5819,6GK5A_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX8DY10SDX13SDY45_2020-11-22_17-47-11.JPG,0,0,0,0.76,0.0
5820,6GK5A_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX8DY13SDX8SDY11_2020-11-22_17-47-11.JPG,0,0,1,0.82,0.0
5821,6GK5A_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX8DY13SDX11SDY29_2020-11-22_17-47-11.JPG,0,0,1,0.93,0.0
5823,6GK5A_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY3SDX14SDY27_2020-11-22_17-47-11.JPG,0,0,1,0.73,0.0
5824,6GK5A_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY12SDX11SDY29_2020-11-22_17-47-11.JPG,0,0,0,0.76,0.0
5827,6GK5E_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX10DY9SDX8SDY22_2020-11-10_11-15-58.JPG,0,0,1,0.51,0.0
5828,6GK5E_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX12DY6SDX1SDY11_2020-11-10_11-15-58.JPG,0,0,0,0.93,0.0
5829,6GK5E_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX5DY9SDX2SDY40_2020-11-10_11-15-58.JPG,0,0,1,0.93,0.0
5830,6GK5E_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX6SDY24_2020-11-10_11-15-58.JPG,0,0,1,0.47,0.0
5835,6GK5G_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX3DY8SDX1SDY11_2020-11-19_18-17-46.JPG,0,0,1,0.72,0.0
5836,6GK5G_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX10DY9SDX12SDY42_2020-11-19_18-17-46.JPG,0,0,0,0.8,0.0
5837,6GK5G_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX4DY6SDX12SDY6_2020-11-19_18-17-46.JPG,0,0,1,0.63,0.0
5839,6GK5G_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX14DY10SDX6SDY24_2020-11-19_18-17-46.JPG,0,0,0,0.49,0.0
5841,6GK5G_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX9SDY34_2020-11-19_18-17-46.JPG,0,0,0,0.69,0.0
5845,6GK5G_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX5SDY37_2020-11-19_18-17-46.JPG,0,0,0,0.4,0.0
5849,6GK06_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX3DY8SDX4SDY30_2020-11-19_12-01-34.JPG,0,0,0,0.68,0.0
5850,6GK06_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX3DY8SDX12SDY42_2020-11-19_12-01-34.JPG,0,0,1,0.51,0.0
5851,6GK06_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX6DY11SDX12SDY42_2020-11-19_12-01-34.JPG,0,0,0,0.92,0.0
5852,6GK06_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX12DY6SDX12SDY42_2020-11-19_12-01-34.JPG,0,0,0,0.46,0.0
5857,6GK06_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX3SDY20_2020-11-19_12-01-34.JPG,0,0,1,0.84,0.0
5865,6GK14_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX12SDY6_2020-10-30_08-56-37.JPG,0,0,1,0.48,0.0
5866,6GK14_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX9DY7SDX13SDY45_2020-10-30_08-56-37.JPG,0,0,0,0.46,0.0
5870,6GK34_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX8DY13SDX8SDY11_2020-11-18_14-36-34.JPG,0,0,1,0.78,0.0
5871,6GK34_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY3SDX8SDY11_2020-11-18_14-36-34.JPG,0,0,0,0.61,0.0
5872,6GK34_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY3SDX11SDY29_2020-11-18_14-36-34.JPG,0,0,1,0.47,0.0
5873,6GK34_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX16DY11SDX13SDY18_2020-11-18_14-36-34.JPG,0,0,0,0.81,0.0
5874,6GK36_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX3DY8SDX4SDY30_2020-11-18_11-29-16.JPG,0,0,0,0.51,0.0
5875,6GK36_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX10DY9SDX8SDY22_2020-11-18_11-29-16.JPG,0,0,0,0.63,0.0
